hemi,region,lat,winter,m_w,m_s1,m_s2,temp_w,temp_s,cases_w,penalty_cases,penalty_cases_pre,penalty_cases_post,penalty_deaths,penalty_deaths_pre,penalty_deaths_post,penalty_cfr,penalty_cfr_pre,penalty_cfr_post
北半球,Slovenia,46.1512,W1 2020-21冬,5,3,5,4.374557603686635,19.36500358422939,181295.0,2.254615500768802,3.2807549449608002,1.2284760565768043,2.699469676539853,3.0899848118001803,2.308954541279526,0.44485417577105046,-0.19077013316061997,1.080478484702721
北半球,Spain,40.463667,W1 2020-21冬,5,5,5,8.07942549923195,22.82579569892473,2098675.0,0.8544345546042962,1.3287375212559436,0.3801315879526488,1.5322053034058598,1.5288750659713841,1.5355355408403355,0.6777707488015636,0.20013754471544054,1.1554039528876867
北半球,Sweden,60.128161,W1 2020-21冬,5,5,5,1.7090184331797231,14.289666666666667,680531.0,1.7952117702007708,2.2565101497729394,1.3339133906286023,1.8877899152366986,1.2883908409687397,2.4871889895046575,0.09257814503592687,-0.9681193088041997,1.1532755988760544
北半球,Switzerland,46.8182,W1 2020-21冬,5,5,5,-1.5640660522273424,10.79958064516129,446873.0,1.922063494071221,2.936968180388339,0.9071588077541026,2.8899690041629658,3.2701944353909917,2.5097435729349398,0.9679055100917449,0.33322625500265346,1.6025847651808371
北半球,Turkey,38.9637,W1 2020-21冬,5,5,5,2.9898310291858676,19.736956989247314,2941815.0,1.4639329689578542,2.6961994871166226,0.23166645079908577,0.8189398698659742,1.548176689854099,0.0897030498778495,-0.64499309909188,-1.1480227972625232,-0.14196340092123627
北半球,US,40.0,W1 2020-21冬,5,5,5,3.678542242703533,22.049225806451613,21403133.0,0.9519002186939378,1.2446410662977563,0.6591593710901194,0.826882401738672,0.9180898610231072,0.7356749424542368,-0.1250178169552667,-0.3265512052746504,0.07651557136411657
北半球,Ukraine,48.3794,W1 2020-21冬,5,5,5,0.4694347158218126,19.173956989247312,1325699.0,1.5233972255668,1.8713790934313206,1.1754153577022777,1.2274308523535087,1.7400270046741033,0.7148347000329132,-0.29596637321329045,-0.13135208875721682,-0.46058065766936407
北半球,United Arab Emirates,23.424076,W1 2020-21冬,5,5,5,21.704511520737327,35.17027956989247,328815.0,0.9068391353495517,1.3923311276617873,0.42134714303731613,1.1019066901513037,1.4610859901045243,0.7427273901980831,0.19506755480175286,0.06875486244273787,0.32138024716076785
北半球,United Kingdom,55.22978733969726,W1 2020-21冬,5,5,5,3.439503840245776,12.398978494623655,3345191.0,1.2356525256431805,2.490965579821353,-0.019660528534991784,1.874787325431905,1.9351824745861803,1.8143921762776296,0.6391347997887236,-0.5557831052351734,1.8340527048126214
北半球,Uzbekistan,41.377491,W1 2020-21冬,4,5,5,1.056048387096774,27.288279569892474,14722.0,-1.2981883182189105,-1.08897490979132,-1.5074017266464992,-2.507866193260547,-2.4216885777949324,-2.5940438087261617,-1.2096778750416366,-1.3327136680036116,-1.0866420820796616
北半球,Venezuela,6.4238,W1 2020-21冬,5,5,5,26.33991397849462,25.56698924731183,68484.0,-0.5023996842396361,-0.08807067400012158,-0.9167286944791488,-0.1718909158251618,0.3887264227902021,-0.7325082544405257,0.3305087684144734,0.47679709679032367,0.18422044003862403
北半球,West Bank and Gaza,31.9522,W1 2020-21冬,5,4,5,12.075944700460829,23.662137096774195,188833.0,0.9541616265847139,1.342660079746043,0.565663173423383,1.1533337099034853,1.5415226272583196,0.7651447925486501,0.19917208331877045,0.19886254751227472,0.1994816191252653
北半球,Afghanistan,33.93911,W2 2021-22冬,5,5,5,-8.140920122887866,9.93052688172043,21497.0,-0.7168099360060936,-1.4904691249752133,0.05684925296302623,-0.667886246026419,-2.4722271339041075,1.1364546418512695,0.048923689979674556,-0.9817580089288946,1.0796053888882442
北半球,Albania,41.1533,W2 2021-22冬,5,4,4,8.138769585253456,23.845497311827955,88377.0,0.41499675415227344,0.5990175600578418,0.2309759482467051,0.6228043712074047,-0.11076885766708777,1.3563776000818977,0.2078076170551313,-0.7097864177249287,1.1254016518351921
北半球,Armenia,40.0691,W2 2021-22冬,5,5,3,-8.177344086021506,11.32373835125448,114193.0,1.0835811740051255,0.9172588603735399,1.2499034876367094,1.109251800444416,-0.13027087457458908,2.3487744754634203,0.025670626439290523,-1.047529734948129,1.0988709878267109
北半球,Austria,47.5162,W2 2021-22冬,5,5,5,-1.0344193548387097,13.196655913978494,3019788.0,2.162485148589383,3.1756050034293857,1.1493652937493817,1.5680529681201385,1.6178678885945592,1.5182380476457178,-0.5944321804692452,-1.5577371148348265,0.3688727538963361
北半球,Azerbaijan,40.1431,W2 2021-22冬,5,5,3,6.882964669738864,27.87746594982079,260562.0,1.0842884993798059,0.4581506958686763,1.7104263028909372,0.924268586123917,0.04567452354243429,1.8028626487054007,-0.1600199132558897,-0.412476172326242,0.09243634581446258
北半球,Bahrain,26.0275,W2 2021-22冬,4,5,5,19.08796082949309,34.6577311827957,276779.0,1.1946592536567433,1.2601411113984025,1.129177395915086,-0.471297487947798,-1.7759980479639834,0.8334030720683874,-1.6659567416045427,-3.0361391593623868,-0.29577432384669944
北半球,Bangladesh,23.685,W2 2021-22冬,5,5,5,20.66883102918587,28.247602150537634,382038.0,0.4633967463197095,-0.7350572704024785,1.6618507630418993,-0.5785586929867579,-2.579842488718321,1.4227251027448045,-1.0419554393064692,-1.8447852183158426,-0.2391256602970957
北半球,Belgium,50.8333,W2 2021-22冬,5,5,5,5.859150537634409,16.80177419354839,2490398.0,1.954889448957628,2.2800132841828855,1.6297656137323706,1.466592206522705,1.5326873754562067,1.4004970375892043,-0.4882972424349221,-0.7473259087266779,-0.2292685761431663
北半球,Bosnia and Herzegovina,43.9159,W2 2021-22冬,5,5,5,-3.4566758832565285,11.88968817204301,122682.0,1.4756911026961568,1.2173922998404976,1.7339899055518178,1.355083376814962,0.4854017093568572,2.2247650442730666,-0.12060772588119528,-0.7319905904836395,0.49077513872124845
北半球,Bulgaria,42.7339,W2 2021-22冬,5,5,5,0.16270046082949308,15.961215053763443,536431.0,1.6774571911864555,1.7021974314077042,1.6527169509652069,1.5776065608761272,0.5803030004149461,2.5749101213373082,-0.09985063031032837,-1.1218944309927585,0.9221931703721022
北半球,Canada,52.18975974959941,W2 2021-22冬,5,5,5,-3.93626113671275,18.984881720430106,1769744.0,1.363481981278305,1.4908927218004493,1.236071240756159,0.7322014342052992,0.9601096576399204,0.5042932107706779,-0.6312805470730032,-0.5307830641605271,-0.7317780299854793
北半球,China,23.65995342661174,W2 2021-22冬,5,5,5,15.754963133640553,26.93210752688172,1264099.0,2.771308798085423,5.0096066318080155,0.5330109643628305,3.8115280202227133,5.307166981825018,2.3158890586204084,1.0402192221372903,0.29756035001700365,1.782878094257578
北半球,Colombia,4.5709,W2 2021-22冬,5,5,5,12.949341013824883,12.660494623655914,1082529.0,0.4781593997954605,-0.661471456842385,1.617790256433306,0.22822429617611917,-1.3100873644395605,1.7665359567917998,-0.24993510361934135,-0.648615907597176,0.14874570035849377
北半球,Costa Rica,9.7489,W2 2021-22冬,5,5,4,16.74379569892473,18.59569892473118,278839.0,-0.06521187336982415,-0.008410268256543674,-0.1220134784831064,-0.2214300215202618,-1.0170470247710703,0.5741869817305467,-0.1562181481504359,-1.0086367565145258,0.696200460213654
北半球,Croatia,45.1,W2 2021-22冬,5,5,5,0.5965545314900152,15.328612903225807,628828.0,1.9514506871908939,2.1587964334701404,1.7441049409116474,1.5975345874265763,1.591654827223123,1.6034143476300295,-0.3539160997643167,-0.5671416062470165,-0.14069059328161693
北半球,Cyprus,35.1264,W2 2021-22冬,5,5,5,12.32200614439324,27.500999999999998,306709.0,1.3919357659972267,1.7380085586688399,1.0458629733256153,0.8623774581291448,0.6236581542625181,1.1010967619957719,-0.5295583078680819,-1.1143504044063208,0.05523378867015616
北半球,Czechia,49.8175,W2 2021-22冬,5,5,5,2.3374024577572965,16.272451612903225,2303662.0,2.8782031290562617,3.6358010335649134,2.12060522454761,2.2332617511225665,2.592651255915679,1.8738722463294533,-0.6449413779336952,-1.0431497776492344,-0.24673297821815598
北半球,Denmark,56.37399668911018,W2 2021-22冬,5,5,5,3.9142304147465437,14.444247311827956,2714675.0,2.9549623817438135,3.2123219755906067,2.6976027878970203,2.0473577792634217,2.8414943298844504,1.253221228642393,-0.9076046024803928,-0.3708276457061572,-1.4443815592546283
北半球,El Salvador,13.794200000000002,W2 2021-22冬,5,5,4,24.99647465437788,24.21818817204301,47630.0,0.13145351655260562,0.3038381965560948,-0.04093116345088532,-0.07983698868277145,-1.2656663733312756,1.1059923959657323,-0.21129050523537618,-1.5695045698873709,1.146923559416618
北半球,Estonia,58.59530000000001,W2 2021-22冬,5,5,5,-1.2662703533026114,15.05005376344086,362335.0,2.4286469323265543,2.3592330599059412,2.498060804747169,1.452336242364014,1.3528132424964392,1.5518592422315884,-0.9763106899625411,-1.0064198174095011,-0.9462015625155802
北半球,Ethiopia,9.145,W2 2021-22冬,5,5,4,22.61545161290322,24.61087634408602,104591.0,0.7390394336503601,0.17008779686013753,1.3079910704405844,0.6995947913081295,-1.0023354582326904,2.401525040848949,-0.03944464234222966,-1.1724232550928262,1.093533970408366
北半球,Finland,61.924110000000006,W2 2021-22冬,5,5,5,-3.2241920122887864,14.148440860215056,724252.0,1.7825879750175986,2.578188103983507,0.9869878460516901,1.1962224475297685,2.280062613044515,0.11238228201502132,-0.586365527487831,-0.29812549093899143,-0.8746055640366697
