region,lat,winter,cfr_w,cfr_s1,cfr_s2,temp_w,temp_s,cases_w,cases_s,penalty_cfr,penalty_cases,penalty_deaths,y_pct
Cuba,21.521757,W2 2021冬-2022春,0.0016415492754042,0.0094508907892739,0.0004828585224529,23.96144854070661,27.053774193548385,138284.0,386396.0,-0.2633982330012667,1.2416305300589183,0.9782322970576534,165.97504352503427
Cyprus,35.1264,W2 2021冬-2022春,0.0013139490526851,0.0040043751506275,0.0012433425501512,12.32200614439324,27.501,306709.0,80857.5,-0.5295583078680819,1.391935765997227,0.8623774581291448,136.8785693258459
Czechia,49.8175,W2 2021冬-2022春,0.0034636157561308,0.009830234970608,0.0044328647162061,2.3374024577572965,16.272451612903225,2303662.0,168538.0,-0.6449413779336952,2.8782031290562617,2.2332617511225665,833.0249452671422
Denmark,56.37399668911018,W2 2021冬-2022春,0.0012060375551401,0.0017474680012076,0.0051126701261489,3.914230414746544,14.444247311827956,2714675.0,146090.0,-0.9076046024803928,2.954962381743813,2.0473577792634208,674.7403688200511
Dominican Republic,18.7357,W2 2021冬-2022春,0.0009676450066971,0.0053413489609238,0.0002572583608967,18.50114592933948,20.276064516129036,196353.0,59848.0,-0.1917919034535318,1.3645931424924012,1.1728012390388685,223.1030863294321
Ecuador,-1.8312,W2 2021冬-2022春,0.0070572165730763,0.1000272766239332,0.0022001461792037,19.029325652841784,18.288698924731182,342628.0,131198.5,-0.7429326384798687,0.9601754448320764,0.2172428063522078,24.264578780150647
El Salvador,13.794200000000002,W2 2021冬-2022春,0.007852193995381,0.0377240398293029,0.0024939540507859,24.99647465437788,24.21818817204301,47630.0,37423.0,-0.2112905052353761,0.24302529220971,0.0317347869743338,3.2243704522854966
Estonia,58.59530000000001,W2 2021冬-2022春,0.0021885823892254,0.0059874992698171,0.0056375838926174,-1.2662703533026114,15.05005376344086,362335.0,32019.0,-0.9763106899625412,2.4286469323265543,1.452336242364014,327.308582706713
Ethiopia,9.145,W2 2021冬-2022春,0.0079165511372871,0.0255689545743041,0.0026522853859075,22.61545161290322,24.61087634408602,104591.0,55427.0,-0.0394446423422296,0.8506112093074645,0.8111665669652348,125.05318520343761
Finland,61.924110000000006,W2 2021冬-2022春,0.0030914654015453,0.0041652267229305,0.0074131153978668,-3.2241920122887864,14.148440860215056,724252.0,162453.0,-0.586365527487831,1.7825879750176004,1.1962224475297685,230.75986659257643
France,44.61517569245893,W2 2021冬-2022春,0.0014250069842175,0.0065977601894713,0.0012635125856603,4.619663594470046,17.383279569892473,18534646.0,4124248.5,-0.706136202561015,1.7685106026858506,1.0623744001248348,189.32325317051522
Georgia,42.3154,W2 2021冬-2022春,0.0056468288524321,0.0166764672846561,0.0007882604922248,3.763244239631336,19.940559139784945,929017.0,214147.5,0.4430581669583908,1.5612293662906094,2.004287533249,642.0804936094619
Germany,51.165691,W2 2021冬-2022春,0.0021089259370087,0.0091582496358924,0.0016362064563772,3.510364055299539,16.73747311827957,16545389.0,4723754.0,-0.6073389660520538,1.813807804480005,1.2064688384279505,234.1663839295149
Greece,39.0742,W2 2021冬-2022春,0.005023469808269,0.0122999092471374,0.0023473472532842,3.885778801843318,19.489,2288259.0,953502.0,-0.0673179813112341,1.178365456711564,1.111047475400328,203.75384754471747
Guatemala,15.783500000000002,W2 2021冬-2022春,0.007193073532129,0.0198079628672093,0.0069120361541589,21.107238095238092,23.93697849462366,227302.0,305282.5,-0.4865555884270023,-0.2909253450828331,-0.7774809335098336,-54.04377777981575
Honduras,15.2,W2 2021冬-2022春,0.0110549243668045,0.0262721184946082,0.0033421654823557,20.146425499231952,22.4215376344086,45681.0,93436.5,0.16531237851233,-0.4471476103196075,-0.2818352318072765,-24.560202491580807
Hungary,47.1625,W2 2021冬-2022春,0.0133987285169133,0.0240099637890075,0.0070006472491909,3.6582503840245777,20.324956989247312,988452.0,118241.0,0.0329240601473284,2.3797371759108685,2.412661236058197,1016.3630705276427
Iceland,64.9631,W2 2021冬-2022春,0.000464565006343,0.001060070671378,0.0055717054263565,-4.740637480798771,7.487446236559139,167899.0,5543.0,-1.654672163831446,3.5477541479424346,1.8930819841109887,563.9800939918235
India,20.593684,W2 2021冬-2022春,0.0064308067278561,0.0107875514544912,0.0030054420724851,20.18226420890937,26.522559139784946,8739961.0,8056831.0,0.1216912456495222,0.6206439400803632,0.7423351857298872,110.0835632314447
Indonesia,-0.7893,W2 2021冬-2022春,0.0069416328330864,0.0369284448800346,0.004882700842974,25.351239631336405,26.81062365591398,1768460.0,1465782.0,-0.6598032927309525,0.5801822406169492,-0.0796210521140015,-7.653377433655118
Iran,32.427908,W2 2021冬-2022春,0.0096664301840201,0.0150808154113245,0.0099970947568005,9.229084485407068,31.05661290322581,1237582.0,1707479.0,-0.239199902678278,0.2083088501398009,-0.0308910525384771,-3.0418799267450947
Iraq,33.223191,W2 2021冬-2022春,0.0058115337757565,0.0071825725079522,0.0010378827192527,13.86305376344086,34.223333333333336,264302.0,536497.0,0.7554243259506466,-0.2970678355309299,0.4583564904197166,58.147268244263486
Ireland,53.1424,W2 2021冬-2022春,0.0013651190385774,0.0030341268378443,0.0052272060379006,6.739218125960062,14.067462365591398,1013831.0,143801.5,-1.0706586686640032,1.9532391221804255,0.8825804535164208,141.71289547286486
Israel,31.046050999999995,W2 2021冬-2022春,0.0009580174519746,0.0036936293344931,0.0015636030051187,12.97293241167435,24.69298924731183,2590767.0,515101.5,-0.9196904395925696,1.6250358798569735,0.7053454402644048,102.4545923821984
Italy,41.87194,W2 2021冬-2022春,0.0029468950007948,0.0103062634869524,0.002087248033753,9.540325652841782,23.94336559139785,9870389.0,3326890.0,-0.4535470680670208,1.6089405538947332,1.1553934858277124,217.527259651022
Japan,36.204824,W2 2021冬-2022春,0.0022431812493753,0.0053933242890188,0.0011906100558565,6.845963133640554,23.376537634408603,4842676.0,7261536.5,-0.121918827930191,0.2262229068675427,0.1043040789373535,10.993791234704853
Jordan,31.24,W2 2021冬-2022春,0.0032508217421898,0.0142874913368755,0.0010926402872083,10.987172043010752,26.34489247311828,829944.0,81899.0,-0.1950829278000538,2.391299894330727,2.1962169665306703,799.0936069973845
Kazakhstan,48.01959999999999,W2 2021冬-2022春,0.0037158200772076,0.0164923387076177,0.00039440174889,-5.890188940092166,21.353013440860217,373538.0,338022.5,0.376344036190698,0.4923826626497565,0.8687266988404563,138.38735312900846
Kenya,-0.0236,W2 2021冬-2022春,0.004580963869263,0.0243574947844999,0.0018043025676613,24.555743087557605,24.39383064516129,69636.0,52263.0,-0.3695974343138406,0.6587716053333086,0.2891741710194671,33.5324283067491
"Korea, South",35.907757,W2 2021冬-2022春,0.0014278102226138,0.0041802039353559,0.0006660580969141,0.8418264208909371,19.990376344086023,13009432.0,3855752.0,-0.1558488692768627,2.384244479300879,2.2283956100240143,828.4957430409205
Kosovo,42.602636,W2 2021冬-2022春,0.0021367845181626,0.0129354644363327,0.0013956255147799,1.8269585253456224,20.01121505376344,65987.0,50071.0,-0.6873555789786909,0.2841562701989844,-0.4031993087797056,-33.18210878722887
Kuwait,29.31166,W2 2021冬-2022春,0.00042071197411,0.0053754067875406,0.0004623208506703,16.377142857142857,36.93081362007169,216300.0,79647.0,-1.3209758792331776,1.3772177461538977,0.0562418669207192,5.785351256875515
Laos,19.85627,W2 2021冬-2022春,0.0043768801188637,0.0019667832167832,0.0007518796992481,19.57935483870968,23.74653225806452,136627.0,14100.0,1.28072597843921,2.516386350066318,3.797112328505526,4357.228835149579
Latvia,56.8796,W2 2021冬-2022春,0.0030788814604764,0.016560541615282,0.0020879334078583,-0.2216328725038402,15.42016129032258,579756.0,73987.0,-0.6470324468482307,2.179336175763167,1.532303728914938,362.8828113913163
Lebanon,33.8547,W2 2021冬-2022春,0.0038322007051249,0.0079568262810797,0.0023643247791333,5.29879569892473,20.271193548387096,450133.0,108251.0,-0.1238221089222406,1.4299069285370043,1.306084819614764,269.1691741850091
Libya,26.3351,W2 2021冬-2022春,0.0072662034952586,0.0114223501623855,0.0012897678417884,14.61809984639017,31.198956989247307,144367.0,83614.0,0.6382168343205024,1.6581372587854144,2.2963540931059168,893.7883725342692
Lithuania,55.16940000000001,W2 2021冬-2022春,0.0035757449349565,0.0162289206181326,0.0023860629960565,0.7226881720430106,16.075483870967744,699994.0,92630.0,-0.5540462719765982,2.02577821073797,1.4717319387613728,335.6774276762004
Luxembourg,49.8153,W2 2021冬-2022春,0.0014461639383367,0.0029053931360087,0.0011873399873845,4.034924731182795,16.24798924731183,134148.0,32458.0,-0.2502276151834444,1.7057762811670738,1.4555486659836294,328.68348609434463
Malaysia,4.210484,W2 2021冬-2022春,0.0031601876462554,0.0141999213928062,0.0020337257397391,25.45941935483871,26.96378494623656,1730277.0,1114928.5,-0.5309215321990672,0.7113513994315248,0.1804298672324567,19.77321182666025
Mauritius,-20.348404,W2 2021冬-2022春,0.0032961582155943,0.0091324200913242,0.0008509833585476,22.29369585253456,17.517143369175628,187491.0,28050.5,0.167523601223027,2.049064433530869,2.2165880347538964,817.5969305659901
Mexico,23.6345,W2 2021冬-2022春,0.017092582075274,0.048817402165115,0.0042259188205662,15.72432258064516,17.98610752688172,1852324.0,1334498.5,0.1739827923615742,0.3279489330559055,0.501931725417478,65.1909225620513
Moldova,47.4116,W2 2021冬-2022春,0.0151018363559775,0.0302835495350706,0.0049274682199003,2.3168110599078338,18.980161290322584,175674.0,58003.0,0.212101371439183,1.1401625154500792,1.3522638868892631,286.6168198253476
Mongolia,46.8625,W2 2021冬-2022春,0.0007593971458011,0.0038093259224629,0.0002922016535175,-12.169078341013826,13.368255376344084,317357.0,202348.5,-0.3288009543944792,0.8042977080668177,0.4754967536723384,60.88131828765897
Montenegro,42.708678,W2 2021冬-2022春,0.0052484569986935,0.0141307534447376,0.0014681674600702,5.7125069124423975,21.35890322580645,88788.0,39532.0,0.1417498709323137,0.8186363351548192,0.9603862060871328,161.27053212979524
Morocco,31.7917,W2 2021冬-2022春,0.0060010408558967,0.0129865203806344,0.002050164013121,13.30288786482335,26.469978494623653,217129.0,260907.0,0.1510170691314192,0.0556548435127091,0.2066719126441292,22.957909624224058
Mozambique,-18.665695,W2 2021冬-2022春,0.0033061674308493,0.0135633492562433,0.0020909566126502,26.479224270353303,20.15959139784946,73499.0,42316.0,-0.4767068163304557,1.4303362550771066,0.95362943874665,159.51113853146612
Nepal,28.1667,W2 2021冬-2022春,0.0027433436233841,0.0112360503015635,0.0032035724686923,15.4826866359447,25.588860215053764,165856.0,246238.0,-0.7825195078654215,0.5200698623786728,-0.2624496454867477,-23.083490567261634
Netherlands,51.62419146215896,W2 2021冬-2022春,0.0005871276464705,0.001802050488517,0.0012636186500003,6.55015514592934,16.731182795698928,5772169.0,455051.5,-0.9439653901840231,2.54897472979705,1.6050093396130285,397.7906094239191
Nigeria,9.082,W2 2021冬-2022春,0.0040166369578134,0.0192529936806904,0.0014670578821018,26.10763440860215,23.801021505376344,42075.0,24083.5,-0.2800177846573595,0.8794025151858467,0.5993847305284872,82.09980511359154
North Macedonia,41.6086,W2 2021冬-2022春,0.0176936389917526,0.0445520205027311,0.0078766097634022,4.949874039938556,22.72278494623656,103427.0,36009.5,-0.0570723463629683,1.0577361780037808,1.0006638316408143,172.00869090139327
Norway,60.472,W2 2021冬-2022春,0.0015617178896786,0.0014647990478806,0.0300315977469432,-3.0656605222734257,10.655268817204302,1198680.0,56428.0,-1.4461976482868677,3.123370125588588,1.6771724773017205,435.04061681240734
Pakistan,30.3753,W2 2021冬-2022春,0.0067816700011534,0.0193981744291825,0.0053761032211818,12.636324116743472,27.445397849462363,251413.0,232830.5,-0.4093479972522775,0.6064204636197612,0.1970724663674836,21.783228939055533
Panama,8.538,W2 2021冬-2022春,0.0028334338340094,0.0095770307303705,0.001354266652728,18.491887864823347,19.296075268817205,291872.0,156491.5,-0.2398245006865407,0.686588951398674,0.4467644507121324,56.32460344256871
Paraguay,-23.4425,W2 2021冬-2022春,0.0130092434097911,0.0448559898280723,0.0106278321011209,28.66233026113671,20.93178494623656,186944.0,123989.0,-0.5178065446985869,0.5288619556943015,0.0110554109957146,1.1116747878276323
Peru,-9.19,W2 2021冬-2022春,0.0088075110251841,0.0545894748044484,0.0065249333952617,21.98987864823349,16.99279569892473,1345329.0,477511.5,-0.7621310372491337,1.058993526067301,0.2968624888181672,34.56302475193882
Philippines,12.879721,W2 2021冬-2022春,0.014570652850997,0.0141976296292378,0.0123896233569743,26.993136712749617,27.839989247311827,890969.0,887451.5,0.0940422674055181,0.3466187440389046,0.4406610114444209,55.37339150443026
Poland,51.91940000000001,W2 2021冬-2022春,0.0119403584592488,0.0314019960149309,0.0058812835808836,2.34905376344086,17.27401075268817,2937684.0,205986.5,-0.1293991169757733,2.76627938360239,2.636880266626616,1296.9554271318596
Portugal,39.3999,W2 2021冬-2022春,0.001437165724919,0.0047253700823932,0.0016195315228781,11.549502304147468,21.789881720430103,2648268.0,849321.0,-0.6548684756431289,1.511504006521184,0.8566355308780569,135.5223272613122
Qatar,25.3548,W2 2021冬-2022春,0.0005605809657281,0.0021619179761866,8.086315643555207e-05,19.971922043010757,35.01953763440861,117735.0,58778.5,0.2932190058213972,0.8211343519818897,1.1143533578032856,204.7596837161426
Romania,45.9432,W2 2021冬-2022春,0.0086633447777301,0.0765738244312035,0.00403004115446,1.244448540706605,17.239021505376343,1205539.0,276544.5,-0.7069150633355443,1.5396153598063371,0.8327002964707919,129.95197492783578
Russia,61.52401,W2 2021冬-2022春,0.0117041296660002,0.0405859756583001,0.0039208644400501,-3.425970814132105,17.09431182795699,9205127.0,2709053.0,-0.0749256224224419,1.2233963242772532,1.1484707018548086,215.33667823651984
Saudi Arabia,23.885942,W2 2021冬-2022春,0.0012413636206274,0.011936411062564,0.0042088754460927,18.56078187403994,33.810752688172045,202197.0,96129.0,-1.7421840199625436,0.8088775227970082,-0.9333064971655336,-60.674872591582755
Serbia,44.0165,W2 2021冬-2022春,0.0056607077323828,0.0102166127907713,0.0031177455435654,3.8061459293394777,20.415462365591395,833818.0,303908.5,0.0029862960507838,1.0238433459345302,1.026829641985315,179.21995153101537
Singapore,1.2833,W2 2021冬-2022春,0.0007349223988757,0.0070104025327905,0.0004001919802086,26.708881720430107,27.3761935483871,898054.0,375016.5,-0.8237824778830847,1.7313120344111397,0.9075295565280532,147.81927297842125
Slovakia,48.669,W2 2021冬-2022春,0.0038479197467185,0.0119895017298286,0.0027291171048701,-1.717387096774193,13.263919354838707,1544211.0,73697.5,-0.3964721048121307,3.095449649477981,2.698977544665849,1386.4525638896584
Slovenia,46.1512,W2 2021冬-2022春,0.0023803536209053,0.0058976484775399,0.001384610059192,3.899966205837174,19.196698924731184,632259.0,113203.0,-0.1827370744530458,1.8858641946949497,1.7031271202419038,449.10918758795475
South Africa,-30.5595,W2 2021冬-2022春,0.0134306012396512,0.0250601228033798,0.0058170141082333,20.708505376344085,12.84632258064516,796837.0,774707.0,0.1065033078854229,0.3728356114835751,0.4793389193689972,61.50063997640996
Spain,40.463667,W2 2021冬-2022春,0.002448915764901,0.0052138864150454,0.0058362675133871,8.056199692780337,23.55763440860215,6497161.0,1480923.0,-0.812063117712368,1.4791805093598196,0.6671173916474515,94.86121313166468
Sri Lanka,7.873054,W2 2021冬-2022春,0.0196751770931833,0.0303715994145116,0.0359398496240601,24.70642396313364,26.82093548387097,120558.0,207940.5,-0.5183195244256003,0.8376826432047046,0.3193631187791048,37.62509767584863
Sweden,60.128161,W2 2021冬-2022春,0.0027189024112311,0.0034582389754688,0.0185206343402952,0.6253917050691244,14.498408602150535,1316340.0,133403.0,-1.079594212983956,2.3521739238625745,1.2725797108786183,257.00503912164794
Switzerland,46.8182,W2 2021冬-2022春,0.0008724005606221,0.0028105926636324,0.000520273102087,-1.1812273425499231,11.322236559139784,2624941.0,332375.0,-0.3265035842737838,2.1838406352707675,1.857337050996981,540.6653444107975
Taiwan*,23.7,W2 2021冬-2022春,0.0007855459544383,0.0558916540629726,0.0017119172480351,12.593202764976958,19.41324731182796,6365.0,3180031.5,-2.5218908235446094,-3.865595718012072,-6.38748654155668,-99.83175202657777
Thailand,15.870032000000002,W2 2021冬-2022春,0.0040813995966959,0.0115866584412486,0.0075188493052833,25.47346390168971,27.127172043010752,1716323.0,984752.0,-0.8271937370842553,0.7454497733440455,-0.081743963740207,-7.849213207772532
Tunisia,33.886917,W2 2021冬-2022春,0.0098688791441401,0.0326348817170806,0.0059624809229048,13.43898617511521,29.679344086021505,323137.0,251782.0,-0.346047897072804,0.4554388912347757,0.1093909941619699,11.559845756221264
Turkey,38.9637,W2 2021冬-2022春,0.003457012243884,0.0096988230877586,0.0012369006895802,1.5221874039938557,19.09413978494624,6827572.0,2087589.5,-0.0019019742484651,1.1919444473330785,1.1900424730846133,228.72208228262986
US,40.0,W2 2021冬-2022春,0.0065281122015589,0.0133512579685158,0.0042721991382557,3.761281105990784,22.256720430107528,34168224.0,12983340.0,-0.1457518575420815,0.978589659257679,0.8328378017155948,129.98359670447135
Ukraine,48.3794,W2 2021冬-2022春,0.0135493502013941,0.0375606931048723,0.0091232227488151,1.4878387096774195,18.759752688172043,2139586.0,326995.5,-0.3120520197843599,1.9110886676675167,1.5990366478831568,394.8263207710613
United Arab Emirates,23.424076,W2 2021冬-2022春,0.0011280235314275,0.0022340050798123,0.0003567799830917,20.84147465437788,35.050763440860216,140068.0,172343.5,0.2338870173238518,-0.1745847395667326,0.0593022777571192,6.109593796811508
United Kingdom,55.22978733969726,W2 2021冬-2022春,0.0020016813500861,0.0038436398064257,0.0068489194582077,4.307935483870968,12.66831182795699,12209236.0,2545499.5,-0.941267837775734,1.6293855357913198,0.6881176980155868,98.9966288251131
Uruguay,-32.5228,W2 2021冬-2022春,0.0021901237966463,0.0121207349081364,0.0033693107189766,22.644832565284176,12.581376344086022,494036.0,139027.5,-1.0708548315220543,1.3416487080813226,0.2707938765592681,31.1004813709409
Venezuela,6.4238,W2 2021冬-2022春,0.0055201285969157,0.0133111480865224,0.0046267461517928,26.720677419354843,25.196806451612904,113222.0,96881.5,-0.3518267095256711,0.6014175487171443,0.2495908391914723,28.35001512764177
Vietnam,14.058324,W2 2021冬-2022春,0.0022247965433395,0.0272217123810176,0.0001012600853236,20.723545314900157,22.70340860215054,8643487.0,808687.0,0.2926895030656897,2.3694822227054324,2.662171725771123,1332.7370456021006
West Bank and Gaza,31.9522,W2 2021冬-2022春,0.0043747811376403,0.0107408581498125,0.0010602579961123,10.638732718894008,22.97603494623656,202753.0,76263.0,0.2595728632892706,1.0680441929384423,1.327617056227715,277.20441004317314
Zambia,-13.133897,W2 2021冬-2022春,0.00270901097665,0.0203643793631874,0.0024947081947384,21.28680875576037,18.993440860215053,106681.0,65344.0,-0.9673959006472606,0.995626250491192,0.0282303498439313,2.863260249280386
Zimbabwe,-19.015438,W2 2021冬-2022春,0.0067779258487851,0.0332314207620755,0.0120103873620428,22.839803379416285,17.674580645161292,113309.0,50902.5,-1.0809627297198627,1.3542946968986005,0.2733319671787377,31.43364889875222
