region,ym,confirmed,deaths,raw_deaths,days,dim,month,lat,south,season,epoch,pop,deaths_pm,cases_pm,cfr,temp_c,amplitude,lag
Idaho,2022-08-01,10738.0,74.0,80.0,31,31,8,44.062344729583536,False,warm,E2021,1787065,41.40867847560106,6008.734992851407,0.006891413671074688,16.76774193548387,27.821428571428577,21
Idaho,2022-09-01,6473.0,39.0,61.0,30,30,9,44.062344729583536,False,warm,E2022,1787065,21.82349271011407,3622.140213142779,0.006025027035377723,12.25,27.821428571428577,21
Idaho,2022-10-01,3976.0,43.0,40.0,31,31,10,44.062344729583536,False,transition,E2022,1787065,24.061799654741154,2224.8771029593217,0.010814889336016096,4.532258064516129,27.821428571428577,21
Idaho,2022-11-01,6383.0,57.0,52.0,30,30,11,44.062344729583536,False,cold,E2022,1787065,31.895873960935948,3571.7783068886692,0.008929970233432555,-7.413333333333333,27.821428571428577,21
Idaho,2022-12-01,5369.0,41.0,48.0,31,31,12,44.062344729583536,False,cold,E2022,1787065,22.942646182427612,3004.3674964257034,0.0076364313652449245,-8.638709677419355,27.821428571428577,21
Idaho,2023-01-01,3401.0,45.0,41.0,31,31,1,44.062344729583536,False,cold,E2022,1787065,25.180953127054696,1903.1204796691782,0.01323140252866804,-8.90967741935484,27.821428571428577,21
Illinois,2020-02-01,0.0,6.0,0.0,29,29,2,41.19841161920047,False,cold,E2019,12671821,0.47349153685172796,0.0,,-1.182758620689655,33.52442396313364,21
Illinois,2020-03-01,5992.0,1462.0,99.0,31,31,3,41.19841161920047,False,cold,E2019,12671821,115.3741044795377,472.8602148025923,0.24399198931909213,5.670967741935484,33.52442396313364,21
Illinois,2020-04-01,46924.0,3139.0,2256.0,30,30,4,41.19841161920047,False,transition,E2019,12671821,247.71498902959567,3703.01947920508,0.06689540533628846,8.916666666666666,33.52442396313364,21
Illinois,2020-05-01,67342.0,2040.0,3035.0,31,31,5,41.19841161920047,False,warm,E2019,12671821,160.9871225295875,5314.311179111511,0.030293130587152148,15.167741935483871,33.52442396313364,21
Illinois,2020-06-01,22925.0,870.0,1533.0,30,30,6,41.19841161920047,False,warm,E2019,12671821,68.65627284350055,1809.1322470543105,0.03794983642311887,22.55666666666667,33.52442396313364,21
Illinois,2020-07-01,36930.0,549.0,769.0,31,31,7,41.19841161920047,False,warm,E2019,12671821,43.324475621933104,2914.3404093223853,0.0148659626320065,25.038709677419355,33.52442396313364,21
Illinois,2020-08-01,56609.0,627.0,543.0,31,31,8,41.19841161920047,False,warm,E2019,12671821,49.47986560100557,4467.313734939911,0.011075977318094296,23.625806451612902,33.52442396313364,21
Illinois,2020-09-01,58996.0,912.0,681.0,30,30,9,41.19841161920047,False,warm,E2020,12671821,71.97071360146265,4655.684451350757,0.015458675164417927,18.82,33.52442396313364,21
Illinois,2020-10-01,120827.0,2347.0,1124.0,31,31,10,41.19841161920047,False,transition,E2020,12671821,185.21410616516758,9535.093653863956,0.01942446638582436,11.006451612903225,33.52442396313364,21
Illinois,2020-11-01,309757.0,4575.0,2945.0,30,30,11,41.19841161920047,False,cold,E2020,12671821,361.03729684944255,24444.55299676345,0.014769642009704381,8.42,33.52442396313364,21
Illinois,2020-12-01,237085.0,3896.0,4993.0,31,31,12,41.19841161920047,False,cold,E2020,12671821,307.45383792905534,18709.62350241532,0.016432924900352194,0.13548387096774198,33.52442396313364,21
Illinois,2021-01-01,162912.0,2043.0,3275.0,31,31,1,41.19841161920047,False,cold,E2020,12671821,161.22386829801337,12856.242208598118,0.012540512669416618,-1.770967741935484,33.52442396313364,21
Illinois,2021-02-01,60395.0,891.0,1482.0,28,28,2,41.19841161920047,False,cold,E2020,12671821,70.3134932224816,4766.0868946933515,0.014752876893782598,-8.485714285714286,33.52442396313364,21
Illinois,2021-03-01,57889.0,661.0,844.0,31,31,3,41.19841161920047,False,cold,E2020,12671821,52.16298430983203,4568.3252628016135,0.011418404187324017,6.896774193548388,33.52442396313364,21
Illinois,2021-04-01,90470.0,917.0,712.0,30,30,4,41.19841161920047,False,transition,E2020,12671821,72.36528988217242,7139.463223162637,0.010135956670719575,11.06,33.52442396313364,21
Illinois,2021-05-01,47131.0,657.0,932.0,31,31,5,41.19841161920047,False,warm,E2020,12671821,51.84732328526421,3719.3549372264647,0.013939869724809574,15.59032258064516,33.52442396313364,21
Illinois,2021-06-01,9554.0,264.0,450.0,30,30,6,41.19841161920047,False,warm,E2020,12671821,20.83362762147603,753.9563571802348,0.02763240527527737,23.58,33.52442396313364,21
Illinois,2021-07-01,27871.0,367.0,243.0,31,31,7,41.19841161920047,False,warm,E2020,12671821,28.961899004097358,2199.447103932418,0.013167808833554591,23.316129032258065,33.52442396313364,21
Illinois,2021-08-01,103339.0,1074.0,582.0,31,31,8,41.19841161920047,False,warm,E2020,12671821,84.75498509645931,8155.023654453452,0.010392978449568895,23.929032258064513,33.52442396313364,21
Illinois,2021-09-01,104566.0,1083.0,1163.0,30,30,9,41.19841161920047,False,warm,E2021,12671821,85.4652224017369,8251.852673739631,0.010357095040452919,21.416666666666668,33.52442396313364,21
Illinois,2021-10-01,68021.0,777.0,959.0,31,31,10,41.19841161920047,False,transition,E2021,12671821,61.317154022298766,5367.894638031898,0.011422942914688112,15.348387096774195,33.52442396313364,21
Illinois,2021-11-01,114340.0,1236.0,752.0,30,30,11,41.19841161920047,False,cold,E2021,12671821,97.53925659145595,9023.170387271095,0.010809865313975861,4.6,33.52442396313364,21
Illinois,2021-12-01,339697.0,3022.0,1645.0,31,31,12,41.19841161920047,False,cold,E2021,12671821,238.48190406098698,26807.275765653572,0.008896163345569728,3.425806451612903,33.52442396313364,21
Illinois,2022-01-01,771407.0,2945.0,3647.0,31,31,1,41.19841161920047,False,cold,E2021,12671821,232.40542933805645,60875.78099469682,0.0038176993467780303,-5.687096774193549,33.52442396313364,21
Illinois,2022-02-01,110242.0,1117.0,2237.0,28,28,2,41.19841161920047,False,cold,E2021,12671821,88.14834111056335,8699.775667601365,0.01013225449465721,-2.8428571428571425,33.52442396313364,21
Illinois,2022-03-01,37021.0,376.0,763.0,31,31,3,41.19841161920047,False,cold,E2021,12671821,29.672136309374952,2921.521697631303,0.010156397720212852,4.680645161290323,33.52442396313364,21
Illinois,2022-04-01,70448.0,215.0,234.0,30,30,4,41.19841161920047,False,transition,E2021,12671821,16.96678007052025,5559.421964688421,0.0030518964342493753,9.09,33.52442396313364,21
Illinois,2022-05-01,163731.0,354.0,237.0,31,31,5,41.19841161920047,False,warm,E2021,12671821,27.93600067425195,12920.873803378377,0.0021620829287062318,17.783870967741933,33.52442396313364,21
Illinois,2022-06-01,128420.0,377.0,453.0,30,30,6,41.19841161920047,False,warm,E2021,12671821,29.751051565516907,10134.297193749817,0.002935679800654104,22.9,33.52442396313364,21
Illinois,2022-07-01,132810.0,381.0,294.0,31,31,7,41.19841161920047,False,warm,E2021,12671821,30.066712590084723,10480.735168212997,0.0028687598825389653,23.81935483870968,33.52442396313364,21
Illinois,2022-08-01,123896.0,418.0,446.0,31,31,8,41.19841161920047,False,warm,E2021,12671821,32.986577067337045,9777.284574963614,0.003373797378446439,23.148387096774194,33.52442396313364,21
Illinois,2022-09-01,74671.0,301.0,370.0,30,30,9,41.19841161920047,False,warm,E2022,12671821,23.75349209872835,5892.681091375896,0.004031016057103829,19.490000000000002,33.52442396313364,21
Illinois,2022-10-01,52428.0,320.0,299.0,31,31,10,41.19841161920047,False,transition,E2022,12671821,25.25288196542549,4137.369049010399,0.006103608758678569,12.003225806451614,33.52442396313364,21
Illinois,2022-11-01,62793.0,345.0,306.0,30,30,11,41.19841161920047,False,cold,E2022,12671821,27.225763368974356,4955.3256789217585,0.005494242988868186,6.010000000000001,33.52442396313364,21
Illinois,2022-12-01,92391.0,416.0,375.0,31,31,12,41.19841161920047,False,cold,E2022,12671821,32.82874655505314,7291.059430211332,0.0045026030673983395,-1.3774193548387097,33.52442396313364,21
Illinois,2023-01-01,49936.0,355.0,410.0,31,31,1,41.19841161920047,False,cold,E2022,12671821,28.014915930393904,3940.712230704648,0.007109099647548862,0.0741935483870968,33.52442396313364,21
Indiana,2020-02-01,0.0,13.0,0.0,29,29,2,40.08967303929022,False,cold,E2019,6732219,1.9310126423397693,0.0,,-0.06896551724137921,29.864976958525347,21
Indiana,2020-03-01,2158.0,777.0,112.0,31,31,3,40.08967303929022,False,cold,E2019,6732219,115.41514023830776,320.5480986284017,0.3600556070435589,6.661290322580645,29.864976958525347,21
Indiana,2020-04-01,15677.0,1127.0,1049.0,30,30,4,40.08967303929022,False,transition,E2019,6732219,167.40394214745538,2328.652707227736,0.07188875422593609,9.196666666666665,29.864976958525347,21
Indiana,2020-05-01,16739.0,559.0,952.0,31,31,5,40.08967303929022,False,warm,E2019,6732219,83.03354362061009,2486.401586163492,0.033395065416094154,15.209677419354838,29.864976958525347,21
Indiana,2020-06-01,11020.0,304.0,456.0,30,30,6,40.08967303929022,False,warm,E2019,6732219,45.15598794394538,1636.90456296802,0.027586206896551724,22.92,29.864976958525347,21
Indiana,2020-07-01,20560.0,369.0,317.0,31,31,7,40.08967303929022,False,warm,E2019,6732219,54.81105115564422,3053.9707635773584,0.01794747081712062,25.093548387096774,29.864976958525347,21
Indiana,2020-08-01,28042.0,350.0,377.0,31,31,8,40.08967303929022,False,warm,E2019,6732219,51.98880190914764,4165.342808960909,0.012481278082875686,22.470967741935485,29.864976958525347,21
Indiana,2020-09-01,25823.0,645.0,382.0,30,30,9,40.08967303929022,False,warm,E2020,6732219,95.80793494685778,3835.7338048569127,0.02497773302869535,18.746666666666666,29.864976958525347,21
Indiana,2020-10-01,59339.0,1553.0,859.0,31,31,10,40.08967303929022,False,transition,E2020,6732219,230.68174104258938,8814.18147567689,0.026171657763022632,12.051612903225807,29.864976958525347,21
Indiana,2020-11-01,159619.0,2790.0,1928.0,30,30,11,40.08967303929022,False,cold,E2020,6732219,414.4250209329197,23709.71591981782,0.01747912215964265,8.056666666666667,29.864976958525347,21
Indiana,2020-12-01,172508.0,2350.0,2958.0,31,31,12,40.08967303929022,False,cold,E2020,6732219,349.0676699614199,25624.240684980687,0.013622556635054605,0.6935483870967742,29.864976958525347,21
Indiana,2021-01-01,115197.0,1535.0,1906.0,31,31,1,40.08967303929022,False,cold,E2020,6732219,228.00803123011892,17111.297181508802,0.013324999782980459,-1.1129032258064515,29.864976958525347,21
Indiana,2021-02-01,34991.0,574.0,1277.0,28,28,2,40.08967303929022,False,cold,E2020,6732219,85.26163513100212,5197.543336008529,0.016404218227544225,-4.771428571428571,29.864976958525347,21
Indiana,2021-03-01,24824.0,302.0,466.0,31,31,3,40.08967303929022,False,cold,E2020,6732219,44.8589090758931,3687.342910264803,0.012165646148888173,7.199999999999999,29.864976958525347,21
Indiana,2021-04-01,33928.0,299.0,293.0,30,30,4,40.08967303929022,False,transition,E2020,6732219,44.413290773814694,5039.645917638746,0.00881278000471587,10.69,29.864976958525347,21
Indiana,2021-05-01,23271.0,252.0,288.0,31,31,5,40.08967303929022,False,warm,E2020,6732219,37.4319373745863,3456.661169222213,0.010828928709552663,15.17741935483871,29.864976958525347,21
Indiana,2021-06-01,10231.0,164.0,230.0,30,30,6,40.08967303929022,False,warm,E2020,6732219,24.36046718028632,1519.7069495213984,0.016029713615482357,22.746666666666666,29.864976958525347,21
Indiana,2021-07-01,17372.0,265.0,155.0,31,31,7,40.08967303929022,False,warm,E2020,6732219,39.36295001692607,2580.4270479020365,0.015254432419986185,23.154838709677417,29.864976958525347,21
Indiana,2021-08-01,87267.0,1011.0,486.0,31,31,8,40.08967303929022,False,warm,E2020,6732219,150.1733678004236,12962.59078915882,0.01158513527450239,24.33225806451613,29.864976958525347,21
Indiana,2021-09-01,105881.0,1210.0,1167.0,30,30,9,40.08967303929022,False,warm,E2021,6732219,179.73271517162468,15727.503814121317,0.011427923801248572,20.776666666666664,29.864976958525347,21
Indiana,2021-10-01,60335.0,798.0,1025.0,31,31,10,40.08967303929022,False,transition,E2021,6732219,118.53446835285662,8962.126751966922,0.013226153973647136,15.561290322580644,29.864976958525347,21
Indiana,2021-11-01,76403.0,1361.0,874.0,30,30,11,40.08967303929022,False,cold,E2021,6732219,202.16216970957123,11348.858377898878,0.01781343664515791,4.366666666666666,29.864976958525347,21
Indiana,2021-12-01,145669.0,2143.0,1480.0,31,31,12,40.08967303929022,False,cold,E2021,6732219,318.3200071180097,21637.59081515322,0.014711434828275062,4.561290322580645,29.864976958525347,21
Indiana,2022-01-01,376585.0,1824.0,2319.0,31,31,1,40.08967303929022,False,cold,E2021,6732219,270.93592766367226,55937.72276273247,0.004843528021562197,-4.02258064516129,29.864976958525347,21
Indiana,2022-02-01,58246.0,725.0,1487.0,28,28,2,40.08967303929022,False,cold,E2021,6732219,107.69108966894868,8651.827874286324,0.01244720667513649,-2.0107142857142857,29.864976958525347,21
Indiana,2022-03-01,9138.0,235.0,530.0,31,31,3,40.08967303929022,False,cold,E2021,6732219,34.90676699614198,1357.3533481308318,0.025716787043116657,5.806451612903226,29.864976958525347,21
Indiana,2022-04-01,11469.0,146.0,214.0,30,30,4,40.08967303929022,False,transition,E2021,6732219,21.686757367815872,1703.598768845755,0.012729967739122853,9.620000000000001,29.864976958525347,21
Indiana,2022-05-01,28469.0,148.0,113.0,31,31,5,40.08967303929022,False,warm,E2021,6732219,21.983836235868143,4228.769147290069,0.005198637114053883,18.08709677419355,29.864976958525347,21
Indiana,2022-06-01,41422.0,201.0,177.0,30,30,6,40.08967303929022,False,warm,E2021,6732219,29.85642623925336,6152.80043623061,0.004852493843851093,22.366666666666667,29.864976958525347,21
Indiana,2022-07-01,56551.0,309.0,229.0,31,31,7,40.08967303929022,False,warm,E2021,6732219,45.89868511407606,8400.053533612023,0.005464094357305794,24.23548387096774,29.864976958525347,21
Indiana,2022-08-01,67065.0,275.0,312.0,31,31,8,40.08967303929022,False,warm,E2021,6732219,40.84834435718743,9961.797142962818,0.0041004995153955115,22.712903225806453,29.864976958525347,21
Indiana,2022-09-01,26194.0,249.0,290.0,30,30,9,40.08967303929022,False,warm,E2022,6732219,36.98631907250789,3890.841934880609,0.009505993739024204,19.2,29.864976958525347,21
Indiana,2022-10-01,15572.0,216.0,192.0,31,31,10,40.08967303929022,False,transition,E2022,6732219,32.0845177496454,2313.0560666549914,0.013871050603647572,12.280645161290321,29.864976958525347,21
Indiana,2022-11-01,28192.0,224.0,238.0,30,30,11,40.08967303929022,False,cold,E2022,6732219,33.27283322185449,4187.623724064829,0.007945516458569807,6.096666666666667,29.864976958525347,21
Indiana,2022-12-01,37003.0,493.0,226.0,31,31,12,40.08967303929022,False,cold,E2022,6732219,73.2299409748851,5496.4046772691145,0.013323244061292327,-0.2709677419354839,29.864976958525347,21
Indiana,2023-01-01,22209.0,202.0,497.0,31,31,1,40.08967303929022,False,cold,E2022,6732219,30.004965673279493,3298.912290286457,0.009095411770003153,1.864516129032258,29.864976958525347,21
Iowa,2020-02-01,0.0,0.0,0.0,29,29,2,41.95646209273208,False,cold,E2019,3155070,0.0,0.0,,-4.196551724137931,36.10069124423963,21
Iowa,2020-03-01,497.0,83.0,7.0,31,31,3,41.95646209273208,False,cold,E2019,3155070,26.30686482391833,157.52423876490855,,5.480645161290322,36.10069124423963,21
Iowa,2020-04-01,6648.0,327.0,155.0,30,30,4,41.95646209273208,False,transition,E2019,3155070,103.64270840266619,2107.0847873422777,0.04918772563176895,8.556666666666667,36.10069124423963,21
Iowa,2020-05-01,12407.0,276.0,373.0,31,31,5,41.95646209273208,False,warm,E2019,3155070,87.47824929399347,3932.400865907888,0.02224550656887241,14.83548387096774,36.10069124423963,21
Iowa,2020-06-01,9522.0,120.0,181.0,30,30,6,41.95646209273208,False,warm,E2019,3155070,38.03402143217108,3017.999600642775,0.01260239445494644,22.546666666666667,36.10069124423963,21
Iowa,2020-07-01,15679.0,223.0,156.0,31,31,7,41.95646209273208,False,warm,E2019,3155070,70.67988982811792,4969.461850291753,0.014222845844760508,24.493548387096773,36.10069124423963,21
Iowa,2020-08-01,20386.0,255.0,248.0,31,31,8,41.95646209273208,False,warm,E2019,3155070,80.82229554336354,6461.346340968663,0.012508584322574316,23.074193548387097,36.10069124423963,21
Iowa,2020-09-01,24108.0,310.0,238.0,30,30,9,41.95646209273208,False,warm,E2020,3155070,98.25455536644195,7641.03490572317,0.012858802057408329,17.473333333333336,36.10069124423963,21
Iowa,2020-10-01,39263.0,597.0,358.0,31,31,10,41.95646209273208,False,transition,E2020,3155070,189.21925662505112,12444.414862427775,0.015205154980516007,9.13225806451613,36.10069124423963,21
Iowa,2020-11-01,102121.0,1397.0,710.0,30,30,11,41.95646209273208,False,cold,E2020,3155070,442.7793995061916,32367.269188956187,0.013679850373576444,6.29,36.10069124423963,21
Iowa,2020-12-01,51081.0,857.0,1465.0,31,31,12,41.95646209273208,False,cold,E2020,3155070,271.62630306142177,16190.132073139423,0.016777275307844404,-2.8225806451612905,36.10069124423963,21
Iowa,2021-01-01,37696.0,891.0,1010.0,31,31,1,41.95646209273208,False,cold,E2020,3155070,282.40260913387027,11947.75393255934,0.02363646010186757,-5.016129032258065,36.10069124423963,21
Iowa,2021-02-01,17057.0,339.0,570.0,28,28,2,41.95646209273208,False,cold,E2020,3155070,107.44611054588329,5406.219196404517,0.019874538312716187,-11.607142857142858,36.10069124423963,21
Iowa,2021-03-01,14937.0,224.0,272.0,31,31,3,41.95646209273208,False,cold,E2020,3155070,70.99684000671934,4734.284817769495,0.014996317868380531,5.922580645161291,36.10069124423963,21
Iowa,2021-04-01,13442.0,136.0,207.0,30,30,4,41.95646209273208,False,transition,E2020,3155070,43.10522428979389,4260.444300760363,0.01011754203243565,10.396666666666667,36.10069124423963,21
Iowa,2021-05-01,6580.0,79.0,105.0,31,31,5,41.95646209273208,False,warm,E2020,3155070,25.039064109512626,2085.5321751973806,0.012006079027355622,15.519354838709678,36.10069124423963,21
Iowa,2021-06-01,2437.0,56.0,83.0,30,30,6,41.95646209273208,False,warm,E2020,3155070,17.749210001679835,772.4075852516743,0.022979072630283134,23.89333333333333,36.10069124423963,21
Iowa,2021-07-01,4970.0,56.0,45.0,31,31,7,41.95646209273208,False,warm,E2020,3155070,17.749210001679835,1575.2423876490855,0.011267605633802818,24.106451612903225,36.10069124423963,21
Iowa,2021-08-01,25916.0,175.0,85.0,31,31,8,41.95646209273208,False,warm,E2020,3155070,55.466281255249484,8214.080828634547,0.006752585275505479,24.151612903225807,36.10069124423963,21
Iowa,2021-09-01,47310.0,447.0,295.0,30,30,9,41.95646209273208,False,warm,E2021,3155070,141.67672983483726,14994.912949633446,0.009448319594166138,21.066666666666666,36.10069124423963,21
Iowa,2021-10-01,34075.0,420.0,402.0,31,31,10,41.95646209273208,False,transition,E2021,3155070,133.11907501259876,10800.077335843578,0.012325752017608218,14.048387096774194,36.10069124423963,21
Iowa,2021-11-01,39326.0,412.0,389.0,30,30,11,41.95646209273208,False,cold,E2021,3155070,130.58347358378737,12464.382723679664,0.01047652952245334,4.516666666666667,36.10069124423963,21
Iowa,2021-12-01,50043.0,637.0,504.0,31,31,12,41.95646209273208,False,cold,E2021,3155070,201.89726376910812,15861.137787751144,0.01272905301440761,0.9806451612903225,36.10069124423963,21
Iowa,2022-01-01,136787.0,631.0,643.0,31,31,1,41.95646209273208,False,cold,E2021,3155070,199.9955626974996,43354.66408035321,0.004613011470388268,-9.86774193548387,36.10069124423963,21
Iowa,2022-02-01,36561.0,401.0,584.0,28,28,2,41.95646209273208,False,cold,E2021,3155070,127.09702161917168,11588.015479846723,0.01096797133557616,-5.289285714285714,36.10069124423963,21
Iowa,2022-03-01,9614.0,161.0,360.0,31,31,3,41.95646209273208,False,cold,E2021,3155070,51.02897875482953,3047.159017074106,0.01674641148325359,2.858064516129032,36.10069124423963,21
Iowa,2022-04-01,5319.0,61.0,84.0,30,30,4,41.95646209273208,False,transition,E2021,3155070,19.333960894686964,1685.857999980983,0.011468321112991163,7.3533333333333335,36.10069124423963,21
Iowa,2022-05-01,12383.0,43.0,58.0,31,31,5,41.95646209273208,False,warm,E2021,3155070,13.628857679861303,3924.7940616214537,0.0034725026245659373,16.98709677419355,36.10069124423963,21
Iowa,2022-06-01,20446.0,145.0,101.0,30,30,6,41.95646209273208,False,warm,E2021,3155070,45.957775897206716,6480.3633516847485,0.007091851706935342,22.426666666666666,36.10069124423963,21
Iowa,2022-07-01,20548.0,123.0,94.0,31,31,7,41.95646209273208,False,warm,E2021,3155070,38.98487196797535,6512.692269902094,0.005985984037375901,24.06451612903226,36.10069124423963,21
Iowa,2022-08-01,25488.0,169.0,158.0,31,31,8,41.95646209273208,False,warm,E2021,3155070,53.564580183640935,8078.426152193137,0.006630571249215317,23.009677419354837,36.10069124423963,21
Iowa,2022-09-01,13449.0,101.0,137.0,30,30,9,41.95646209273208,False,warm,E2022,3155070,32.01196803874399,4262.6629520105735,0.007509852033608447,19.03666666666667,36.10069124423963,21
Iowa,2022-10-01,6829.0,101.0,100.0,31,31,10,41.95646209273208,False,transition,E2022,3155070,32.01196803874399,2164.4527696691357,0.014789866744764972,11.474193548387097,36.10069124423963,21
Iowa,2022-11-01,10672.0,134.0,117.0,30,30,11,41.95646209273208,False,cold,E2022,3155070,42.471323932591034,3382.4923060344145,0.012556221889055473,3.6933333333333334,36.10069124423963,21
Iowa,2022-12-01,12814.0,151.0,130.0,31,31,12,41.95646209273208,False,cold,E2022,3155070,47.85947696881527,4061.3995885986683,0.011783986265022632,-5.029032258064516,36.10069124423963,21
Iowa,2023-01-01,7715.0,115.0,143.0,31,31,1,41.95646209273208,False,cold,E2022,3155070,36.44927053916395,2445.270627909999,0.014906027219701879,-3.693548387096774,36.10069124423963,21
Kansas,2020-02-01,0.0,2.0,0.0,29,29,2,38.43880632992502,False,cold,E2019,2913314,0.6865034115787039,0.0,,1.975862068965517,31.20241935483871,21
Kansas,2020-03-01,434.0,107.0,9.0,31,31,3,38.43880632992502,False,cold,E2019,2913314,36.72793251946066,148.97124031257874,,9.474193548387097,31.20241935483871,21
Kansas,2020-04-01,3979.0,95.0,125.0,30,30,4,38.43880632992502,False,transition,E2019,2913314,32.60891204998843,1365.7985373358313,0.023875345564212114,11.943333333333333,31.20241935483871,21
Kansas,2020-05-01,5287.0,53.0,81.0,31,31,5,38.43880632992502,False,warm,E2019,2913314,18.19234040683565,1814.7717685083037,0.01002458861358048,16.49032258064516,31.20241935483871,21
Kansas,2020-06-01,4670.0,59.0,58.0,30,30,6,38.43880632992502,False,warm,E2019,2913314,20.251850641571764,1602.9854660362735,0.012633832976445396,26.246666666666666,31.20241935483871,21
Kansas,2020-07-01,12992.0,110.0,85.0,31,31,7,38.43880632992502,False,warm,E2019,2913314,37.75768763682871,4459.52616161526,0.008466748768472906,26.338709677419356,31.20241935483871,21
Kansas,2020-08-01,15217.0,176.0,95.0,31,31,8,38.43880632992502,False,warm,E2019,2913314,60.412300218925935,5223.261206996568,0.011566011697443649,24.774193548387096,31.20241935483871,21
Kansas,2020-09-01,18543.0,352.0,227.0,30,30,9,38.43880632992502,False,warm,E2020,2913314,120.82460043785187,6364.916380451953,0.018982904600118644,19.926666666666666,31.20241935483871,21
Kansas,2020-10-01,25723.0,458.0,351.0,31,31,10,38.43880632992502,False,transition,E2020,2913314,157.20928125152318,8829.463628019499,0.01780507716829297,12.903225806451612,31.20241935483871,21
Kansas,2020-11-01,72514.0,1051.0,532.0,30,30,11,38.43880632992502,False,cold,E2020,2913314,360.75754278460886,24890.554193609067,0.014493752930468598,9.81,31.20241935483871,21
Kansas,2020-12-01,65621.0,1131.0,1192.0,31,31,12,38.43880632992502,False,cold,E2020,2913314,388.217679247757,22524.52018560306,0.01723533624906661,2.7483870967741937,31.20241935483871,21
Kansas,2021-01-01,51742.0,1017.0,1049.0,31,31,1,38.43880632992502,False,cold,E2020,2913314,349.0869847877709,17760.529760952646,0.01965521239998454,1.4258064516129034,31.20241935483871,21
Kansas,2021-02-01,18909.0,225.0,926.0,28,28,2,38.43880632992502,False,cold,E2020,2913314,77.23163380260418,6490.546504770856,0.011899095668729176,-3.825,31.20241935483871,21
Kansas,2021-03-01,7901.0,119.0,178.0,31,31,3,38.43880632992502,False,cold,E2020,2913314,40.84695298893288,2712.0317274416693,0.015061384634856347,9.880645161290323,31.20241935483871,21
Kansas,2021-04-01,6650.0,103.0,75.0,30,30,4,38.43880632992502,False,transition,E2020,2913314,35.35492569630325,2282.62384349919,0.015488721804511277,12.433333333333334,31.20241935483871,21
Kansas,2021-05-01,4732.0,71.0,94.0,31,31,5,38.43880632992502,False,warm,E2020,2913314,24.370871111043986,1624.2670717952133,0.015004226542688081,17.032258064516128,31.20241935483871,21
Kansas,2021-06-01,3792.0,70.0,79.0,30,30,6,38.43880632992502,False,warm,E2020,2913314,24.027619405254633,1301.6104683532226,0.018459915611814346,24.78666666666667,31.20241935483871,21
Kansas,2021-07-01,14747.0,299.0,105.0,31,31,7,38.43880632992502,False,warm,E2020,2913314,102.63226003101623,5061.932905275573,0.020275310232589678,25.41290322580645,31.20241935483871,21
Kansas,2021-08-01,36095.0,421.0,299.0,31,31,8,38.43880632992502,False,warm,E2020,2913314,144.50896813731717,12389.670320466657,0.011663665327607702,26.9,31.20241935483871,21
Kansas,2021-09-01,39959.0,270.0,495.0,30,30,9,38.43880632992502,False,warm,E2021,2913314,92.67796056312501,13715.994911636713,0.00675692584899522,23.436666666666667,31.20241935483871,21
Kansas,2021-10-01,25692.0,447.0,362.0,31,31,10,38.43880632992502,False,transition,E2021,2913314,153.43351248784032,8818.822825140029,0.017398411957029427,15.935483870967742,31.20241935483871,21
Kansas,2021-11-01,30613.0,284.0,272.0,30,30,11,38.43880632992502,False,cold,E2021,2913314,97.48348444417594,10507.96446932943,0.009277104498089047,8.58,31.20241935483871,21
Kansas,2021-12-01,54322.0,400.0,317.0,31,31,12,38.43880632992502,False,cold,E2021,2913314,137.30068231574077,18646.119161889175,0.007363499134788852,6.609677419354839,31.20241935483871,21
Kansas,2022-01-01,210100.0,595.0,527.0,31,31,1,38.43880632992502,False,cold,E2021,2913314,204.2347649446644,72117.18338634283,0.002831984769157544,-0.7387096774193548,31.20241935483871,21
Kansas,2022-02-01,35961.0,235.0,410.0,28,28,2,38.43880632992502,False,cold,E2021,2913314,80.6641508604977,12343.674591890884,0.006534857206418064,0.5071428571428572,31.20241935483871,21
Kansas,2022-03-01,4130.0,374.0,349.0,31,31,3,38.43880632992502,False,cold,E2021,2913314,128.37613796521762,1417.6295449100235,0.09055690072639225,7.629032258064516,31.20241935483871,21
Kansas,2022-04-01,5752.0,279.0,343.0,30,30,4,38.43880632992502,False,transition,E2021,2913314,95.76722591522919,1974.3838117003522,0.048504867872044506,13.133333333333333,31.20241935483871,21
Kansas,2022-05-01,10094.0,132.0,300.0,31,31,5,38.43880632992502,False,warm,E2021,2913314,45.30922516419445,3464.782718237718,0.013077075490390331,18.990322580645163,31.20241935483871,21
Kansas,2022-06-01,20998.0,0.0,0.0,30,30,6,38.43880632992502,False,warm,E2021,2913314,0.0,7207.599318164812,0.0,24.740000000000002,31.20241935483871,21
Kansas,2022-07-01,27902.0,12.0,0.0,31,31,7,38.43880632992502,False,warm,E2021,2913314,4.119020469472223,9577.409094934497,0.00043007669701096695,27.37741935483871,31.20241935483871,21
Kansas,2022-08-01,29334.0,132.0,84.0,31,31,8,38.43880632992502,False,warm,E2021,2913314,45.30922516419445,10068.94553762485,0.004499897729597055,27.02258064516129,31.20241935483871,21
Kansas,2022-09-01,14377.0,522.0,536.0,30,30,9,38.43880632992502,False,warm,E2022,2913314,179.1773904220417,4934.929774133512,0.03630799193155735,23.226666666666667,31.20241935483871,21
