region,ym,confirmed,deaths,raw_deaths,days,dim,month,lat,south,season,epoch,cfr,temp_c,amplitude,date,cal_month,annual_t
Japan,2020-05-01,2457.0,134.0,417.0,31,31,5,36.204824,False,warm,E2019,0.05453805453805454,14.080645161290322,27.043778801843317,2020-05-01,2020-05,11.566406682027651
Japan,2020-06-01,1864.0,29.0,76.0,30,30,6,36.204824,False,warm,E2019,0.01555793991416309,18.256666666666668,27.043778801843317,2020-06-01,2020-06,11.566406682027651
Japan,2020-07-01,17651.0,186.0,39.0,31,31,7,36.204824,False,warm,E2019,0.01053764659226106,19.758064516129032,27.043778801843317,2020-07-01,2020-07,11.566406682027651
Japan,2020-08-01,32129.0,339.0,287.0,31,31,8,36.204824,False,warm,E2019,0.01055121541286688,23.05806451612903,27.043778801843317,2020-08-01,2020-08,11.566406682027651
Japan,2020-09-01,15194.0,173.0,275.0,30,30,9,36.204824,False,warm,E2020,0.011386073450046072,18.53666666666667,27.043778801843317,2020-09-01,2020-09,11.566406682027651
Japan,2020-10-01,17744.0,294.0,195.0,31,31,10,36.204824,False,transition,E2020,0.016568981064021642,10.461290322580645,27.043778801843317,2020-10-01,2020-10,11.566406682027651
Japan,2020-11-01,47501.0,984.0,382.0,30,30,11,36.204824,False,cold,E2020,0.020715353360981875,6.613333333333333,27.043778801843317,2020-11-01,2020-11,11.566406682027651
Japan,2020-12-01,86925.0,1908.0,1340.0,31,31,12,36.204824,False,cold,E2020,0.02194995685936152,-0.267741935483871,27.043778801843317,2020-12-01,2020-12,11.566406682027651
Japan,2021-01-01,154991.0,2620.0,2261.0,31,31,1,36.204824,False,cold,E2020,0.01690420734107142,-2.148387096774193,27.043778801843317,2021-01-01,2021-01,11.566406682027651
Japan,2021-02-01,41896.0,1344.0,2144.0,28,28,2,36.204824,False,cold,E2020,0.03207943479091083,-0.08928571428571432,27.043778801843317,2021-02-01,2021-02,11.566406682027651
Japan,2021-03-01,42450.0,937.0,1279.0,31,31,3,36.204824,False,cold,E2020,0.022073027090694936,5.158064516129032,27.043778801843317,2021-03-01,2021-03,11.566406682027651
Japan,2021-04-01,117685.0,2401.0,1067.0,30,30,4,36.204824,False,transition,E2020,0.020401920380677233,7.4,27.043778801843317,2021-04-01,2021-04,11.566406682027651
Japan,2021-05-01,153716.0,2285.0,2816.0,31,31,5,36.204824,False,warm,E2020,0.01486507585417263,13.383870967741935,27.043778801843317,2021-05-01,2021-05,11.566406682027651
Japan,2021-06-01,53096.0,642.0,1725.0,30,30,6,36.204824,False,warm,E2020,0.012091306313093264,16.91,27.043778801843317,2021-06-01,2021-06,11.566406682027651
Japan,2021-07-01,127021.0,512.0,409.0,31,31,7,36.204824,False,warm,E2020,0.004030829547870037,20.835483870967742,27.043778801843317,2021-07-01,2021-07,11.566406682027651
Japan,2021-08-01,567768.0,1667.0,874.0,31,31,8,36.204824,False,warm,E2020,0.0029360583900466387,21.432258064516127,27.043778801843317,2021-08-01,2021-08,11.566406682027651
Japan,2021-09-01,210700.0,893.0,1584.0,30,30,9,36.204824,False,warm,E2021,0.0042382534409112485,16.91,27.043778801843317,2021-09-01,2021-09,11.566406682027651
Japan,2021-10-01,17271.0,172.0,616.0,31,31,10,36.204824,False,transition,E2021,0.009958890625904696,11.87741935483871,27.043778801843317,2021-10-01,2021-10,11.566406682027651
Jordan,2020-08-01,841.0,21.0,4.0,31,31,8,31.24,False,warm,E2019,0.02497027348394768,26.89032258064516,22.298924731182794,2020-08-01,2020-08,20.982509472606246
Jordan,2020-09-01,9791.0,411.0,46.0,30,30,9,31.24,False,warm,E2020,0.041977326115820654,29.566666666666666,22.298924731182794,2020-09-01,2020-09,20.982509472606246
Jordan,2020-10-01,60782.0,1729.0,768.0,31,31,10,31.24,False,transition,E2020,0.028445921489914778,23.816129032258065,22.298924731182794,2020-10-01,2020-10,20.982509472606246
Jordan,2020-11-01,146823.0,1432.0,1922.0,30,30,11,31.24,False,cold,E2020,0.009753240296138888,14.93,22.298924731182794,2020-11-01,2020-11,20.982509472606246
Jordan,2020-12-01,75064.0,594.0,1083.0,31,31,12,31.24,False,cold,E2020,0.007913247362250879,11.429032258064517,22.298924731182794,2020-12-01,2020-12,20.982509472606246
Jordan,2021-01-01,32361.0,356.0,482.0,31,31,1,31.24,False,cold,E2020,0.011000896140415932,9.980645161290322,22.298924731182794,2021-01-01,2021-01,20.982509472606246
Jordan,2021-02-01,64235.0,1322.0,385.0,28,28,2,31.24,False,cold,E2020,0.020580680314470304,11.067857142857141,22.298924731182794,2021-02-01,2021-02,20.982509472606246
Jordan,2021-03-01,220487.0,2553.0,2157.0,31,31,3,31.24,False,cold,E2020,0.011578913949575258,13.964516129032257,22.298924731182794,2021-03-01,2021-03,20.982509472606246
Jordan,2021-04-01,99796.0,866.0,1978.0,30,30,4,31.24,False,transition,E2020,0.008677702513126778,20.166666666666668,22.298924731182794,2021-04-01,2021-04,20.982509472606246
Jordan,2021-05-01,25161.0,376.0,626.0,31,31,5,31.24,False,warm,E2020,0.0149437621716148,25.23225806451613,22.298924731182794,2021-05-01,2021-05,20.982509472606246
Jordan,2021-06-01,14870.0,251.0,288.0,30,30,6,31.24,False,warm,E2020,0.01687962340282448,25.25,22.298924731182794,2021-06-01,2021-06,20.982509472606246
Jordan,2021-07-01,19308.0,351.0,282.0,31,31,7,31.24,False,warm,E2020,0.018178993163455563,28.187096774193545,22.298924731182794,2021-07-01,2021-07,20.982509472606246
Jordan,2021-08-01,26414.0,360.0,379.0,31,31,8,31.24,False,warm,E2020,0.013629136064208375,28.69677419354839,22.298924731182794,2021-08-01,2021-08,20.982509472606246
Jordan,2021-09-01,26793.0,270.0,307.0,30,30,9,31.24,False,warm,E2021,0.010077258985555929,24.25,22.298924731182794,2021-09-01,2021-09,20.982509472606246
Jordan,2021-10-01,38622.0,458.0,320.0,31,31,10,31.24,False,transition,E2021,0.011858526228574388,21.309677419354838,22.298924731182794,2021-10-01,2021-10,20.982509472606246
Kazakhstan,2020-04-01,3059.0,16.0,23.0,30,30,4,48.01959999999999,False,transition,E2019,0.005230467473030402,9.639999999999999,40.23870967741935,2020-04-01,2020-04,9.67212183685019
Kazakhstan,2020-05-01,7456.0,85.0,16.0,31,31,5,48.01959999999999,False,warm,E2019,0.011400214592274678,18.16774193548387,40.23870967741935,2020-05-01,2020-05,9.67212183685019
Kazakhstan,2020-06-01,11450.0,465.0,147.0,30,30,6,48.01959999999999,False,warm,E2019,0.04061135371179039,21.073333333333334,40.23870967741935,2020-06-01,2020-06,9.67212183685019
Kazakhstan,2020-07-01,68059.0,1048.0,605.0,31,31,7,48.01959999999999,False,warm,E2019,0.015398404325658619,24.703225806451613,40.23870967741935,2020-07-01,2020-07,9.67212183685019
Kazakhstan,2020-08-01,40306.0,410.0,1085.0,31,31,8,48.01959999999999,False,warm,E2019,0.010172182801568005,21.261290322580646,40.23870967741935,2020-08-01,2020-08,9.67212183685019
Kazakhstan,2020-09-01,10034.0,135.0,197.0,30,30,9,48.01959999999999,False,warm,E2020,0.013454255531193941,13.433333333333334,40.23870967741935,2020-09-01,2020-09,9.67212183685019
Kazakhstan,2020-10-01,8992.0,187.0,144.0,31,31,10,48.01959999999999,False,transition,E2020,0.02079626334519573,5.980645161290322,40.23870967741935,2020-10-01,2020-10,9.67212183685019
Kazakhstan,2020-11-01,24864.0,304.0,258.0,30,30,11,48.01959999999999,False,cold,E2020,0.012226512226512226,-5.296666666666667,40.23870967741935,2020-11-01,2020-11,9.67212183685019
Kazakhstan,2020-12-01,26633.0,287.0,272.0,31,31,12,48.01959999999999,False,cold,E2020,0.010776104832350843,-14.816129032258065,40.23870967741935,2020-12-01,2020-12,9.67212183685019
Kazakhstan,2021-01-01,34648.0,355.0,377.0,31,31,1,48.01959999999999,False,cold,E2020,0.010245901639344262,-13.670967741935485,40.23870967741935,2021-01-01,2021-01,9.67212183685019
Kazakhstan,2021-02-01,26871.0,2491.0,263.0,28,28,2,48.01959999999999,False,cold,E2020,0.09270216962524655,-9.467857142857143,40.23870967741935,2021-02-01,2021-02,9.67212183685019
Kazakhstan,2021-03-01,34757.0,571.0,2523.0,31,31,3,48.01959999999999,False,cold,E2020,0.01642834536927813,-6.225806451612903,40.23870967741935,2021-03-01,2021-03,9.67212183685019
Kazakhstan,2021-04-01,78067.0,776.0,649.0,30,30,4,48.01959999999999,False,transition,E2020,0.009940179589327117,8.203333333333333,40.23870967741935,2021-04-01,2021-04,9.67212183685019
Kazakhstan,2021-05-01,67396.0,517.0,760.0,31,31,5,48.01959999999999,False,warm,E2020,0.007671078402279067,19.86774193548387,40.23870967741935,2021-05-01,2021-05,9.67212183685019
Kazakhstan,2021-06-01,39751.0,872.0,438.0,30,30,6,48.01959999999999,False,warm,E2020,0.021936555055218736,22.876666666666665,40.23870967741935,2021-06-01,2021-06,9.67212183685019
Kazakhstan,2021-07-01,150783.0,3187.0,1318.0,31,31,7,48.01959999999999,False,warm,E2020,0.021136334997977225,25.42258064516129,40.23870967741935,2021-07-01,2021-07,9.67212183685019
Kazakhstan,2021-08-01,230112.0,3778.0,3578.0,31,31,8,48.01959999999999,False,warm,E2020,0.016418092059518843,24.26774193548387,40.23870967741935,2021-08-01,2021-08,9.67212183685019
Kazakhstan,2021-09-01,99261.0,1332.0,3252.0,30,30,9,48.01959999999999,False,warm,E2021,0.01341916764892556,13.953333333333335,40.23870967741935,2021-09-01,2021-09,9.67212183685019
Kazakhstan,2021-10-01,57422.0,790.0,1171.0,31,31,10,48.01959999999999,False,transition,E2021,0.013757793180314165,4.396774193548388,40.23870967741935,2021-10-01,2021-10,9.67212183685019
Kenya,2020-05-01,1566.0,73.0,47.0,31,31,5,-0.0236,True,cold,E2019,0.04661558109833972,24.312903225806455,4.396774193548389,2020-05-01,2020-05,24.71640894350572
Kenya,2020-06-01,4404.0,127.0,84.0,30,30,6,-0.0236,True,cold,E2019,0.028837420526793823,24.2,4.396774193548389,2020-06-01,2020-06,24.71640894350572
Kenya,2020-07-01,14270.0,282.0,193.0,31,31,7,-0.0236,True,cold,E2019,0.019761737911702874,24.42258064516129,4.396774193548389,2020-07-01,2020-07,24.71640894350572
Kenya,2020-08-01,13565.0,118.0,236.0,31,31,8,-0.0236,True,cold,E2019,0.00869885735348323,24.25483870967742,4.396774193548389,2020-08-01,2020-08,24.71640894350572
Kenya,2020-09-01,4328.0,208.0,134.0,30,30,9,-0.0236,True,cold,E2020,0.04805914972273567,25.033333333333335,4.396774193548389,2020-09-01,2020-09,24.71640894350572
Kenya,2020-10-01,16663.0,508.0,270.0,31,31,10,-0.0236,True,transition,E2020,0.030486707075556622,25.538709677419355,4.396774193548389,2020-10-01,2020-10,24.71640894350572
Kenya,2020-11-01,28426.0,278.0,488.0,30,30,11,-0.0236,True,warm,E2020,0.009779779075494266,23.216666666666665,4.396774193548389,2020-11-01,2020-11,24.71640894350572
Kenya,2020-12-01,12840.0,95.0,201.0,31,31,12,-0.0236,True,warm,E2020,0.007398753894080997,23.44516129032258,4.396774193548389,2020-12-01,2020-12,24.71640894350572
Kenya,2021-01-01,4315.0,84.0,93.0,31,31,1,-0.0236,True,warm,E2020,0.019466975666280417,24.24516129032258,4.396774193548389,2021-01-01,2021-01,24.71640894350572
Kenya,2021-02-01,5200.0,188.0,93.0,28,28,2,-0.0236,True,warm,E2020,0.036153846153846154,25.864285714285717,4.396774193548389,2021-02-01,2021-02,24.71640894350572
Kenya,2021-03-01,28085.0,529.0,297.0,31,31,3,-0.0236,True,warm,E2020,0.01883567740786897,26.358064516129033,4.396774193548389,2021-03-01,2021-03,24.71640894350572
Kenya,2021-04-01,25260.0,503.0,571.0,30,30,4,-0.0236,True,transition,E2020,0.01991290577988915,24.613333333333333,4.396774193548389,2021-04-01,2021-04,24.71640894350572
Kenya,2021-05-01,11417.0,418.0,448.0,31,31,5,-0.0236,True,cold,E2020,0.0366120697205921,24.019354838709678,4.396774193548389,2021-05-01,2021-05,24.71640894350572
Kenya,2021-06-01,13426.0,350.0,462.0,30,30,6,-0.0236,True,cold,E2020,0.026068821689259645,24.279999999999998,4.396774193548389,2021-06-01,2021-06,24.71640894350572
Kenya,2021-07-01,19052.0,656.0,297.0,31,31,7,-0.0236,True,cold,E2020,0.03443208062145706,24.161290322580644,4.396774193548389,2021-07-01,2021-07,24.71640894350572
Kenya,2021-08-01,32650.0,541.0,795.0,31,31,8,-0.0236,True,cold,E2020,0.01656967840735069,25.10967741935484,4.396774193548389,2021-08-01,2021-08,24.71640894350572
Kenya,2021-09-01,13571.0,230.0,397.0,30,30,9,-0.0236,True,cold,E2021,0.01694790361800899,25.720000000000002,4.396774193548389,2021-09-01,2021-09,24.71640894350572
Kenya,2021-10-01,3876.0,90.0,158.0,31,31,10,-0.0236,True,transition,E2021,0.02321981424148607,26.1,4.396774193548389,2021-10-01,2021-10,24.71640894350572
"Korea, South",2020-03-01,6636.0,135.0,146.0,31,31,3,35.907757,False,cold,E2019,0.02034358047016275,4.919354838709677,28.34193548387097,2020-03-01,2020-03,12.56777534562212
"Korea, South",2020-04-01,988.0,27.0,86.0,30,30,4,35.907757,False,transition,E2019,0.027327935222672066,7.406666666666666,28.34193548387097,2020-04-01,2020-04,12.56777534562212
"Korea, South",2020-05-01,729.0,16.0,23.0,31,31,5,35.907757,False,warm,E2019,0.02194787379972565,15.229032258064517,28.34193548387097,2020-05-01,2020-05,12.56777534562212
"Korea, South",2020-06-01,1347.0,17.0,11.0,30,30,6,35.907757,False,warm,E2019,0.012620638455827766,20.466666666666665,28.34193548387097,2020-06-01,2020-06,12.56777534562212
"Korea, South",2020-07-01,1486.0,12.0,19.0,31,31,7,35.907757,False,warm,E2019,0.008075370121130552,20.429032258064513,28.34193548387097,2020-07-01,2020-07,12.56777534562212
"Korea, South",2020-08-01,5846.0,79.0,23.0,31,31,8,35.907757,False,warm,E2019,0.013513513513513514,24.24516129032258,28.34193548387097,2020-08-01,2020-08,12.56777534562212
"Korea, South",2020-09-01,3707.0,65.0,91.0,30,30,9,35.907757,False,warm,E2020,0.017534394388993794,17.416666666666668,28.34193548387097,2020-09-01,2020-09,12.56777534562212
"Korea, South",2020-10-01,2746.0,52.0,51.0,31,31,10,35.907757,False,transition,E2020,0.018936635105608158,11.103225806451613,28.34193548387097,2020-10-01,2020-10,12.56777534562212
"Korea, South",2020-11-01,8017.0,217.0,60.0,30,30,11,35.907757,False,cold,E2020,0.027067481601596607,5.8100000000000005,28.34193548387097,2020-11-01,2020-11,12.56777534562212
"Korea, South",2020-12-01,27117.0,606.0,391.0,31,31,12,35.907757,False,cold,E2020,0.02234760482354243,-2.2,28.34193548387097,2020-12-01,2020-12,12.56777534562212
"Korea, South",2021-01-01,16739.0,234.0,508.0,31,31,1,35.907757,False,cold,E2020,0.013979329709062668,-2.948387096774194,28.34193548387097,2021-01-01,2021-01,12.56777534562212
"Korea, South",2021-02-01,11523.0,135.0,180.0,28,28,2,35.907757,False,cold,E2020,0.01171569903670919,0.9535714285714286,28.34193548387097,2021-02-01,2021-02,12.56777534562212
"Korea, South",2021-03-01,13608.0,111.0,130.0,31,31,3,35.907757,False,cold,E2020,0.008156966490299823,6.535483870967742,28.34193548387097,2021-03-01,2021-03,12.56777534562212
"Korea, South",2021-04-01,18995.0,118.0,96.0,30,30,4,35.907757,False,transition,E2020,0.006212161095025007,10.456666666666667,28.34193548387097,2021-04-01,2021-04,12.56777534562212
"Korea, South",2021-05-01,18165.0,80.0,132.0,31,31,5,35.907757,False,warm,E2020,0.004404073768235618,14.54516129032258,28.34193548387097,2021-05-01,2021-05,12.56777534562212
"Korea, South",2021-06-01,16924.0,57.0,58.0,30,30,6,35.907757,False,warm,E2020,0.003367998109194044,19.733333333333334,28.34193548387097,2021-06-01,2021-06,12.56777534562212
"Korea, South",2021-07-01,42064.0,152.0,77.0,31,31,7,35.907757,False,warm,E2020,0.0036135412704450362,23.62258064516129,28.34193548387097,2021-07-01,2021-07,12.56777534562212
"Korea, South",2021-08-01,53658.0,204.0,194.0,31,31,8,35.907757,False,warm,E2020,0.0038018562003801857,22.083870967741937,28.34193548387097,2021-08-01,2021-08,12.56777534562212
"Korea, South",2021-09-01,60328.0,306.0,205.0,30,30,9,35.907757,False,warm,E2021,0.0050722715820183,18.77,28.34193548387097,2021-09-01,2021-09,12.56777534562212
"Korea, South",2021-10-01,52613.0,573.0,361.0,31,31,10,35.907757,False,transition,E2021,0.010890844468097238,12.77741935483871,28.34193548387097,2021-10-01,2021-10,12.56777534562212
Kosovo,2020-04-01,693.0,14.0,21.0,30,30,4,42.602636,False,transition,E2019,0.020202020202020204,9.966666666666667,24.122580645161293,2020-04-01,2020-04,12.908844939409455
Kosovo,2020-06-01,1729.0,109.0,19.0,30,30,6,42.602636,False,warm,E2019,0.06304222093695779,17.89333333333333,24.122580645161293,2020-06-01,2020-06,12.908844939409455
Kosovo,2020-07-01,5531.0,304.0,178.0,31,31,7,42.602636,False,warm,E2019,0.054962936177906346,21.0258064516129,24.122580645161293,2020-07-01,2020-07,12.908844939409455
Kosovo,2020-08-01,5124.0,167.0,298.0,31,31,8,42.602636,False,warm,E2019,0.032591725214676036,21.206451612903226,24.122580645161293,2020-08-01,2020-08,12.908844939409455
Kosovo,2020-09-01,2166.0,42.0,100.0,30,30,9,42.602636,False,warm,E2020,0.019390581717451522,18.236666666666668,24.122580645161293,2020-09-01,2020-09,12.908844939409455
Kosovo,2020-10-01,3708.0,247.0,53.0,31,31,10,42.602636,False,transition,E2020,0.06661272923408845,11.941935483870967,24.122580645161293,2020-10-01,2020-10,12.908844939409455
Kosovo,2020-11-01,20268.0,358.0,338.0,30,30,11,42.602636,False,cold,E2020,0.017663311624235248,5.506666666666666,24.122580645161293,2020-11-01,2020-11,12.908844939409455
Kosovo,2020-12-01,11548.0,171.0,316.0,31,31,12,42.602636,False,cold,E2020,0.014807758919293383,3.7806451612903227,24.122580645161293,2020-12-01,2020-12,12.908844939409455
Kosovo,2021-01-01,9074.0,139.0,166.0,31,31,1,42.602636,False,cold,E2020,0.015318492395856293,0.9354838709677419,24.122580645161293,2021-01-01,2021-01,12.908844939409455
Kosovo,2021-02-01,8233.0,180.0,94.0,28,28,2,42.602636,False,cold,E2020,0.021863233329284585,3.6607142857142856,24.122580645161293,2021-02-01,2021-02,12.908844939409455
Kosovo,2021-03-01,20730.0,353.0,274.0,31,31,3,42.602636,False,cold,E2020,0.017028461167390256,3.135483870967742,24.122580645161293,2021-03-01,2021-03,12.908844939409455
Kosovo,2021-04-01,14457.0,139.0,268.0,30,30,4,42.602636,False,transition,E2020,0.009614719513038666,7.4399999999999995,24.122580645161293,2021-04-01,2021-04,12.908844939409455
Kosovo,2021-05-01,3364.0,12.0,114.0,31,31,5,42.602636,False,warm,E2020,0.0035671819262782403,15.254838709677419,24.122580645161293,2021-05-01,2021-05,12.908844939409455
Kosovo,2021-06-01,756.0,13.0,14.0,30,30,6,42.602636,False,warm,E2020,0.017195767195767195,20.386666666666667,24.122580645161293,2021-06-01,2021-06,12.908844939409455
Kosovo,2021-07-01,607.0,46.0,7.0,31,31,7,42.602636,False,warm,E2020,0.0757825370675453,23.725806451612904,24.122580645161293,2021-07-01,2021-07,12.908844939409455
Kosovo,2021-08-01,36621.0,597.0,234.0,31,31,8,42.602636,False,warm,E2020,0.016302121733431638,22.74516129032258,24.122580645161293,2021-08-01,2021-08,12.908844939409455
Kosovo,2021-09-01,15086.0,62.0,450.0,30,30,9,42.602636,False,warm,E2021,0.004109770648283177,16.823333333333334,24.122580645161293,2021-09-01,2021-09,12.908844939409455
Kosovo,2021-10-01,690.0,8.0,24.0,31,31,10,42.602636,False,transition,E2021,0.011594202898550725,8.693548387096774,24.122580645161293,2021-10-01,2021-10,12.908844939409455
Kuwait,2020-04-01,3735.0,118.0,26.0,30,30,4,29.31166,False,transition,E2019,0.03159303882195449,25.89,28.44193548387097,2020-04-01,2020-04,29.59254102999434
Kuwait,2020-05-01,23019.0,197.0,186.0,31,31,5,29.31166,False,warm,E2019,0.008558147617185803,32.52903225806452,28.44193548387097,2020-05-01,2020-05,29.59254102999434
Kuwait,2020-06-01,19152.0,86.0,142.0,30,30,6,29.31166,False,warm,E2019,0.004490392648287385,36.90333333333333,28.44193548387097,2020-06-01,2020-06,29.59254102999434
Kuwait,2020-07-01,20762.0,99.0,93.0,31,31,7,29.31166,False,warm,E2019,0.004768326750794721,39.696774193548386,28.44193548387097,2020-07-01,2020-07,29.59254102999434
Kuwait,2020-08-01,18152.0,74.0,84.0,31,31,8,29.31166,False,warm,E2019,0.004076685764654033,37.07419354838709,28.44193548387097,2020-08-01,2020-08,29.59254102999434
Kuwait,2020-09-01,20073.0,136.0,79.0,30,30,9,29.31166,False,warm,E2020,0.006775270263538086,35.730000000000004,28.44193548387097,2020-09-01,2020-09,29.59254102999434
Kuwait,2020-10-01,20744.0,142.0,169.0,31,31,10,29.31166,False,transition,E2020,0.006845352873119938,27.677419354838708,28.44193548387097,2020-10-01,2020-10,29.59254102999434
Kuwait,2020-11-01,16709.0,59.0,101.0,30,30,11,29.31166,False,cold,E2020,0.003531031180800766,20.64333333333333,28.44193548387097,2020-11-01,2020-11,29.59254102999434
Kuwait,2020-12-01,7949.0,29.0,54.0,31,31,12,29.31166,False,cold,E2020,0.003648257642470751,13.290322580645162,28.44193548387097,2020-12-01,2020-12,29.59254102999434
Kuwait,2021-01-01,14673.0,93.0,25.0,31,31,1,29.31166,False,cold,E2020,0.00633817215293396,13.345161290322581,28.44193548387097,2021-01-01,2021-01,29.59254102999434
Kuwait,2021-02-01,25595.0,182.0,124.0,28,28,2,29.31166,False,cold,E2020,0.007110763821058801,16.4,28.44193548387097,2021-02-01,2021-02,29.59254102999434
Kuwait,2021-03-01,41251.0,256.0,230.0,31,31,3,29.31166,False,cold,E2020,0.006205910159753703,21.02258064516129,28.44193548387097,2021-03-01,2021-03,29.59254102999434
Kuwait,2021-04-01,41888.0,237.0,250.0,30,30,4,29.31166,False,transition,E2020,0.00565794499618029,28.076666666666664,28.44193548387097,2021-04-01,2021-04,29.59254102999434
Kuwait,2021-05-01,35231.0,158.0,209.0,31,31,5,29.31166,False,warm,E2020,0.0044846867815276316,34.50645161290323,28.44193548387097,2021-05-01,2021-05,29.59254102999434
Kuwait,2021-06-01,47465.0,378.0,197.0,30,30,6,29.31166,False,warm,E2020,0.007963762772569261,37.586666666666666,28.44193548387097,2021-06-01,2021-06,29.59254102999434
Kuwait,2021-07-01,41144.0,148.0,351.0,31,31,7,29.31166,False,warm,E2020,0.0035971223021582736,39.76451612903226,28.44193548387097,2021-07-01,2021-07,29.59254102999434
Kuwait,2021-08-01,12029.0,38.0,99.0,31,31,8,29.31166,False,warm,E2020,0.003159032338515255,38.42258064516129,28.44193548387097,2021-08-01,2021-08,29.59254102999434
Kuwait,2021-09-01,1795.0,18.0,30.0,30,30,9,29.31166,False,warm,E2021,0.010027855153203343,34.376666666666665,28.44193548387097,2021-09-01,2021-09,29.59254102999434
Kuwait,2021-10-01,1023.0,5.0,12.0,31,31,10,29.31166,False,transition,E2021,0.004887585532746823,29.322580645161292,28.44193548387097,2021-10-01,2021-10,29.59254102999434
Kyrgyzstan,2020-04-01,639.0,7.0,8.0,30,30,4,41.20437999999999,False,transition,E2019,0.010954616588419406,8.626666666666667,33.49354838709677,2020-04-01,2020-04,7.529012630141661
Kyrgyzstan,2020-05-01,1002.0,26.0,8.0,31,31,5,41.20437999999999,False,warm,E2019,0.02594810379241517,13.72258064516129,33.49354838709677,2020-05-01,2020-05,7.529012630141661
Kyrgyzstan,2020-06-01,3758.0,1015.0,45.0,30,30,6,41.20437999999999,False,warm,E2019,0.2700904736562001,14.196666666666665,33.49354838709677,2020-06-01,2020-06,7.529012630141661
Kyrgyzstan,2020-08-01,8093.0,8.0,3.0,31,31,8,41.20437999999999,False,warm,E2019,0.0009885085876683553,17.112903225806452,33.49354838709677,2020-08-01,2020-08,7.529012630141661
Kyrgyzstan,2020-09-01,2771.0,55.0,6.0,30,30,9,41.20437999999999,False,warm,E2020,0.019848430169613858,12.173333333333334,33.49354838709677,2020-09-01,2020-09,7.529012630141661
Kyrgyzstan,2020-10-01,12209.0,109.0,80.0,31,31,10,41.20437999999999,False,transition,E2020,0.008927840117945778,4.374193548387097,33.49354838709677,2020-10-01,2020-10,7.529012630141661
Kyrgyzstan,2020-11-01,14300.0,104.0,131.0,30,30,11,41.20437999999999,False,cold,E2020,0.007272727272727273,-2.96,33.49354838709677,2020-11-01,2020-11,7.529012630141661
Kyrgyzstan,2020-12-01,7856.0,63.0,80.0,31,31,12,41.20437999999999,False,cold,E2020,0.008019348268839105,-10.387096774193548,33.49354838709677,2020-12-01,2020-12,7.529012630141661
Kyrgyzstan,2021-01-01,3554.0,64.0,57.0,31,31,1,41.20437999999999,False,cold,E2020,0.018007878446820485,-9.45483870967742,33.49354838709677,2021-01-01,2021-01,7.529012630141661
Kyrgyzstan,2021-02-01,1663.0,32.0,54.0,28,28,2,41.20437999999999,False,cold,E2020,0.019242333132892364,-3.7214285714285715,33.49354838709677,2021-02-01,2021-02,7.529012630141661
Kyrgyzstan,2021-03-01,2287.0,71.0,34.0,31,31,3,41.20437999999999,False,cold,E2020,0.031045037166593792,-0.1774193548387097,33.49354838709677,2021-03-01,2021-03,7.529012630141661
Kyrgyzstan,2021-04-01,6737.0,174.0,104.0,30,30,4,41.20437999999999,False,transition,E2020,0.025827519667507792,6.1433333333333335,33.49354838709677,2021-04-01,2021-04,7.529012630141661
Kyrgyzstan,2021-05-01,9454.0,202.0,204.0,31,31,5,41.20437999999999,False,warm,E2020,0.02136661730484451,13.235483870967743,33.49354838709677,2021-05-01,2021-05,7.529012630141661
Kyrgyzstan,2021-06-01,20274.0,268.0,192.0,30,30,6,41.20437999999999,False,warm,E2020,0.013218901055539115,15.19,33.49354838709677,2021-06-01,2021-06,7.529012630141661
Kyrgyzstan,2021-07-01,37889.0,273.0,325.0,31,31,7,41.20437999999999,False,warm,E2020,0.007205257462588086,19.651612903225807,33.49354838709677,2021-07-01,2021-07,7.529012630141661
Kyrgyzstan,2021-08-01,12842.0,114.0,203.0,31,31,8,41.20437999999999,False,warm,E2020,0.00887712194362249,17.57741935483871,33.49354838709677,2021-08-01,2021-08,7.529012630141661
Kyrgyzstan,2021-09-01,2798.0,51.0,79.0,30,30,9,41.20437999999999,False,warm,E2021,0.018227305218012867,15.983333333333333,33.49354838709677,2021-09-01,2021-09,7.529012630141661
Kyrgyzstan,2021-10-01,2727.0,80.0,64.0,31,31,10,41.20437999999999,False,transition,E2021,0.029336266960029337,4.235483870967743,33.49354838709677,2021-10-01,2021-10,7.529012630141661
Laos,2021-04-01,708.0,2.0,0.0,30,30,4,19.85627,False,transition,E2020,0.002824858757062147,23.496666666666666,8.91935483870968,2021-04-01,2021-04,23.667401433691754
Laos,2021-05-01,1155.0,1.0,3.0,31,31,5,19.85627,False,warm,E2020,0.0008658008658008658,24.870967741935484,8.91935483870968,2021-05-01,2021-05,23.667401433691754
Laos,2021-07-01,4178.0,6.0,4.0,31,31,7,19.85627,False,warm,E2020,0.0014360938247965534,24.093548387096774,8.91935483870968,2021-07-01,2021-07,23.667401433691754
Laos,2021-08-01,8716.0,5.0,7.0,31,31,8,19.85627,False,warm,E2020,0.0005736576411197798,24.093548387096774,8.91935483870968,2021-08-01,2021-08,23.667401433691754
Laos,2021-09-01,8831.0,33.0,4.0,30,30,9,19.85627,False,warm,E2021,0.003736836145396897,23.540000000000003,8.91935483870968,2021-09-01,2021-09,23.667401433691754
Laos,2021-10-01,16425.0,83.0,47.0,31,31,10,19.85627,False,transition,E2021,0.005053272450532724,21.90967741935484,8.91935483870968,2021-10-01,2021-10,23.667401433691754
