region,ym,confirmed,deaths,raw_deaths,days,dim,month,lat,south,season,epoch,pop,deaths_pm,cases_pm,cfr,temp_c,amplitude,date,cal_month,annual_t
Hawaii,2021-05-01,2425.0,19.0,17.0,31,31,5,20.692486293324656,False,warm,E2020,1415872,13.419292139402431,1712.725444107942,0.007835051546391752,23.438709677419357,3.3129032258064512,2021-05-01,2021-05,24.140909658218124
Hawaii,2021-06-01,1482.0,11.0,17.0,30,30,6,20.692486293324656,False,warm,E2020,1415872,7.769063870180355,1046.7047868733896,0.007422402159244264,23.959999999999997,3.3129032258064512,2021-06-01,2021-06,24.140909658218124
Hawaii,2021-07-01,4652.0,39.0,20.0,31,31,7,20.692486293324656,False,warm,E2020,1415872,27.544862812457623,3285.6077385526373,0.008383490971625107,24.34193548387097,3.3129032258064512,2021-07-01,2021-07,24.140909658218124
Hawaii,2021-08-01,21092.0,151.0,52.0,31,31,8,20.692486293324656,False,warm,E2020,1415872,106.6480585815667,14896.826831804005,0.007159112459700361,24.54516129032258,3.3129032258064512,2021-08-01,2021-08,24.140909658218124
Hawaii,2021-09-01,15704.0,166.0,193.0,30,30,9,20.692486293324656,False,warm,E2021,1415872,117.24223658635809,11091.398092482936,0.010570555272542028,24.826666666666664,3.3129032258064512,2021-09-01,2021-09,24.140909658218124
Hawaii,2021-10-01,5089.0,122.0,134.0,31,31,10,20.692486293324656,False,transition,E2021,1415872,86.16598110563666,3594.2514577588936,0.023973275692670465,24.338709677419356,3.3129032258064512,2021-10-01,2021-10,24.140909658218124
Idaho,2020-03-01,515.0,48.0,8.0,31,31,3,44.062344729583536,False,cold,E2019,1787065,26.85968333552501,288.1820191207371,0.09320388349514563,-4.65483870967742,27.821428571428577,2020-03-01,2020-03,3.813159754224271
Idaho,2020-04-01,1469.0,29.0,52.0,30,30,4,44.062344729583536,False,transition,E2019,1787065,16.22772534854636,822.0182254142966,0.019741320626276378,-1.3599999999999999,27.821428571428577,2020-04-01,2020-04,3.813159754224271
Idaho,2020-05-01,855.0,12.0,22.0,31,31,5,44.062344729583536,False,warm,E2019,1787065,6.714920833881252,478.4381094140392,0.014035087719298246,3.296774193548387,27.821428571428577,2020-05-01,2020-05,3.813159754224271
Idaho,2020-06-01,3278.0,37.0,10.0,30,30,6,44.062344729583536,False,warm,E2019,1787065,20.70433923780053,1834.2925411218955,0.011287370347773032,6.86,27.821428571428577,2020-06-01,2020-06,3.813159754224271
Idaho,2020-07-01,14599.0,179.0,96.0,31,31,7,44.062344729583536,False,warm,E2019,1787065,100.16423577206201,8169.2607711527,0.01226111377491609,13.97741935483871,27.821428571428577,2020-07-01,2020-07,3.813159754224271
Idaho,2020-08-01,11365.0,142.0,173.0,31,31,8,44.062344729583536,False,warm,E2019,1787065,79.45989653426149,6359.589606421702,0.01249450065992081,16.135483870967743,27.821428571428577,2020-08-01,2020-08,3.813159754224271
Idaho,2020-09-01,9967.0,99.0,108.0,30,30,9,44.062344729583536,False,warm,E2020,1787065,55.39809687952033,5577.301329274536,0.00993277816795425,11.74,27.821428571428577,2020-09-01,2020-09,3.813159754224271
Idaho,2020-10-01,22560.0,301.0,160.0,31,31,10,44.062344729583536,False,transition,E2020,1787065,168.43259758318808,12624.051167696754,0.013342198581560284,3.3741935483870966,27.821428571428577,2020-10-01,2020-10,3.813159754224271
Idaho,2020-11-01,37090.0,454.0,300.0,30,30,11,44.062344729583536,False,cold,E2020,1787065,254.04783821517404,20754.701144054638,0.012240496090590455,-4.136666666666667,27.821428571428577,2020-11-01,2020-11,3.813159754224271
Idaho,2020-12-01,39379.0,353.0,507.0,31,31,12,44.062344729583536,False,cold,E2020,1787065,197.53058786334017,22035.572293117486,0.008964168719368192,-6.751612903225807,27.821428571428577,2020-12-01,2020-12,3.813159754224271
Idaho,2021-01-01,21606.0,172.0,289.0,31,31,1,44.062344729583536,False,cold,E2020,1787065,96.24719861896462,12090.214961403195,0.007960751643062113,-7.690322580645161,27.821428571428577,2021-01-01,2021-01,3.813159754224271
Idaho,2021-02-01,8457.0,115.0,135.0,28,28,2,44.062344729583536,False,cold,E2020,1787065,64.35132465802867,4732.340457677812,0.013598202672342439,-9.121428571428572,27.821428571428577,2021-02-01,2021-02,3.813159754224271
Idaho,2021-03-01,9396.0,87.0,102.0,31,31,3,44.062344729583536,False,cold,E2020,1787065,48.68317604563908,5257.7830129290205,0.009259259259259259,-4.938709677419355,27.821428571428577,2021-03-01,2021-03,3.813159754224271
Idaho,2021-04-01,7120.0,52.0,84.0,30,30,4,44.062344729583536,False,transition,E2020,1787065,29.097990280152093,3984.1863614362096,0.007303370786516854,-1.0599999999999998,27.821428571428577,2021-04-01,2021-04,3.813159754224271
Idaho,2021-05-01,4356.0,56.0,44.0,31,31,5,44.062344729583536,False,warm,E2020,1787065,31.336297224779177,2437.5162626988945,0.012855831037649219,3.141935483870968,27.821428571428577,2021-05-01,2021-05,3.813159754224271
Idaho,2021-06-01,2986.0,43.0,62.0,30,30,6,44.062344729583536,False,warm,E2020,1787065,24.061799654741154,1670.8961341641182,0.014400535833891493,12.806666666666667,27.821428571428577,2021-06-01,2021-06,3.813159754224271
Idaho,2021-07-01,5486.0,104.0,45.0,31,31,7,44.062344729583536,False,warm,E2020,1787065,58.195980560304186,3069.837974556046,0.018957345971563982,18.700000000000003,27.821428571428577,2021-07-01,2021-07,3.813159754224271
Idaho,2021-08-01,20905.0,379.0,166.0,31,31,8,44.062344729583536,False,warm,E2020,1787065,212.07958300341622,11697.951669357299,0.0181296340588376,13.758064516129032,27.821428571428577,2021-08-01,2021-08,3.813159754224271
Idaho,2021-09-01,35933.0,715.0,544.0,30,30,9,44.062344729583536,False,warm,E2021,1787065,400.0973663520913,20107.270860321252,0.019898143767567416,10.373333333333333,27.821428571428577,2021-09-01,2021-09,3.813159754224271
Idaho,2021-10-01,33994.0,469.0,631.0,31,31,10,44.062344729583536,False,transition,E2021,1787065,262.44148925752563,19022.251568913274,0.013796552332764606,1.8129032258064517,27.821428571428577,2021-10-01,2021-10,3.813159754224271
Illinois,2020-03-01,5992.0,1462.0,99.0,31,31,3,41.19841161920047,False,cold,E2019,12671821,115.3741044795377,472.8602148025923,0.24399198931909213,5.670967741935484,33.52442396313364,2020-03-01,2020-03,13.511956221198156
Illinois,2020-04-01,46924.0,3139.0,2256.0,30,30,4,41.19841161920047,False,transition,E2019,12671821,247.71498902959567,3703.01947920508,0.06689540533628846,8.916666666666666,33.52442396313364,2020-04-01,2020-04,13.511956221198156
Illinois,2020-05-01,67342.0,2040.0,3035.0,31,31,5,41.19841161920047,False,warm,E2019,12671821,160.9871225295875,5314.311179111511,0.030293130587152148,15.167741935483871,33.52442396313364,2020-05-01,2020-05,13.511956221198156
Illinois,2020-06-01,22925.0,870.0,1533.0,30,30,6,41.19841161920047,False,warm,E2019,12671821,68.65627284350055,1809.1322470543105,0.03794983642311887,22.55666666666667,33.52442396313364,2020-06-01,2020-06,13.511956221198156
Illinois,2020-07-01,36930.0,549.0,769.0,31,31,7,41.19841161920047,False,warm,E2019,12671821,43.324475621933104,2914.3404093223853,0.0148659626320065,25.038709677419355,33.52442396313364,2020-07-01,2020-07,13.511956221198156
Illinois,2020-08-01,56609.0,627.0,543.0,31,31,8,41.19841161920047,False,warm,E2019,12671821,49.47986560100557,4467.313734939911,0.011075977318094296,23.625806451612902,33.52442396313364,2020-08-01,2020-08,13.511956221198156
Illinois,2020-09-01,58996.0,912.0,681.0,30,30,9,41.19841161920047,False,warm,E2020,12671821,71.97071360146265,4655.684451350757,0.015458675164417927,18.82,33.52442396313364,2020-09-01,2020-09,13.511956221198156
Illinois,2020-10-01,120827.0,2347.0,1124.0,31,31,10,41.19841161920047,False,transition,E2020,12671821,185.21410616516758,9535.093653863956,0.01942446638582436,11.006451612903225,33.52442396313364,2020-10-01,2020-10,13.511956221198156
Illinois,2020-11-01,309757.0,4575.0,2945.0,30,30,11,41.19841161920047,False,cold,E2020,12671821,361.03729684944255,24444.55299676345,0.014769642009704381,8.42,33.52442396313364,2020-11-01,2020-11,13.511956221198156
Illinois,2020-12-01,237085.0,3896.0,4993.0,31,31,12,41.19841161920047,False,cold,E2020,12671821,307.45383792905534,18709.62350241532,0.016432924900352194,0.13548387096774198,33.52442396313364,2020-12-01,2020-12,13.511956221198156
Illinois,2021-01-01,162912.0,2043.0,3275.0,31,31,1,41.19841161920047,False,cold,E2020,12671821,161.22386829801337,12856.242208598118,0.012540512669416618,-1.770967741935484,33.52442396313364,2021-01-01,2021-01,13.511956221198156
Illinois,2021-02-01,60395.0,891.0,1482.0,28,28,2,41.19841161920047,False,cold,E2020,12671821,70.3134932224816,4766.0868946933515,0.014752876893782598,-8.485714285714286,33.52442396313364,2021-02-01,2021-02,13.511956221198156
Illinois,2021-03-01,57889.0,661.0,844.0,31,31,3,41.19841161920047,False,cold,E2020,12671821,52.16298430983203,4568.3252628016135,0.011418404187324017,6.896774193548388,33.52442396313364,2021-03-01,2021-03,13.511956221198156
Illinois,2021-04-01,90470.0,917.0,712.0,30,30,4,41.19841161920047,False,transition,E2020,12671821,72.36528988217242,7139.463223162637,0.010135956670719575,11.06,33.52442396313364,2021-04-01,2021-04,13.511956221198156
Illinois,2021-05-01,47131.0,657.0,932.0,31,31,5,41.19841161920047,False,warm,E2020,12671821,51.84732328526421,3719.3549372264647,0.013939869724809574,15.59032258064516,33.52442396313364,2021-05-01,2021-05,13.511956221198156
Illinois,2021-06-01,9554.0,264.0,450.0,30,30,6,41.19841161920047,False,warm,E2020,12671821,20.83362762147603,753.9563571802348,0.02763240527527737,23.58,33.52442396313364,2021-06-01,2021-06,13.511956221198156
Illinois,2021-07-01,27871.0,367.0,243.0,31,31,7,41.19841161920047,False,warm,E2020,12671821,28.961899004097358,2199.447103932418,0.013167808833554591,23.316129032258065,33.52442396313364,2021-07-01,2021-07,13.511956221198156
Illinois,2021-08-01,103339.0,1074.0,582.0,31,31,8,41.19841161920047,False,warm,E2020,12671821,84.75498509645931,8155.023654453452,0.010392978449568895,23.929032258064513,33.52442396313364,2021-08-01,2021-08,13.511956221198156
Illinois,2021-09-01,104566.0,1083.0,1163.0,30,30,9,41.19841161920047,False,warm,E2021,12671821,85.4652224017369,8251.852673739631,0.010357095040452919,21.416666666666668,33.52442396313364,2021-09-01,2021-09,13.511956221198156
Illinois,2021-10-01,68021.0,777.0,959.0,31,31,10,41.19841161920047,False,transition,E2021,12671821,61.317154022298766,5367.894638031898,0.011422942914688112,15.348387096774195,33.52442396313364,2021-10-01,2021-10,13.511956221198156
Indiana,2020-03-01,2158.0,777.0,112.0,31,31,3,40.08967303929022,False,cold,E2019,6732219,115.41514023830776,320.5480986284017,0.3600556070435589,6.661290322580645,29.864976958525347,2020-03-01,2020-03,13.742772657450075
Indiana,2020-04-01,15677.0,1127.0,1049.0,30,30,4,40.08967303929022,False,transition,E2019,6732219,167.40394214745538,2328.652707227736,0.07188875422593609,9.196666666666665,29.864976958525347,2020-04-01,2020-04,13.742772657450075
Indiana,2020-05-01,16739.0,559.0,952.0,31,31,5,40.08967303929022,False,warm,E2019,6732219,83.03354362061009,2486.401586163492,0.033395065416094154,15.209677419354838,29.864976958525347,2020-05-01,2020-05,13.742772657450075
Indiana,2020-06-01,11020.0,304.0,456.0,30,30,6,40.08967303929022,False,warm,E2019,6732219,45.15598794394538,1636.90456296802,0.027586206896551724,22.92,29.864976958525347,2020-06-01,2020-06,13.742772657450075
Indiana,2020-07-01,20560.0,369.0,317.0,31,31,7,40.08967303929022,False,warm,E2019,6732219,54.81105115564422,3053.9707635773584,0.01794747081712062,25.093548387096774,29.864976958525347,2020-07-01,2020-07,13.742772657450075
Indiana,2020-08-01,28042.0,350.0,377.0,31,31,8,40.08967303929022,False,warm,E2019,6732219,51.98880190914764,4165.342808960909,0.012481278082875686,22.470967741935485,29.864976958525347,2020-08-01,2020-08,13.742772657450075
Indiana,2020-09-01,25823.0,645.0,382.0,30,30,9,40.08967303929022,False,warm,E2020,6732219,95.80793494685778,3835.7338048569127,0.02497773302869535,18.746666666666666,29.864976958525347,2020-09-01,2020-09,13.742772657450075
Indiana,2020-10-01,59339.0,1553.0,859.0,31,31,10,40.08967303929022,False,transition,E2020,6732219,230.68174104258938,8814.18147567689,0.026171657763022632,12.051612903225807,29.864976958525347,2020-10-01,2020-10,13.742772657450075
Indiana,2020-11-01,159619.0,2790.0,1928.0,30,30,11,40.08967303929022,False,cold,E2020,6732219,414.4250209329197,23709.71591981782,0.01747912215964265,8.056666666666667,29.864976958525347,2020-11-01,2020-11,13.742772657450075
Indiana,2020-12-01,172508.0,2350.0,2958.0,31,31,12,40.08967303929022,False,cold,E2020,6732219,349.0676699614199,25624.240684980687,0.013622556635054605,0.6935483870967742,29.864976958525347,2020-12-01,2020-12,13.742772657450075
Indiana,2021-01-01,115197.0,1535.0,1906.0,31,31,1,40.08967303929022,False,cold,E2020,6732219,228.00803123011892,17111.297181508802,0.013324999782980459,-1.1129032258064515,29.864976958525347,2021-01-01,2021-01,13.742772657450075
Indiana,2021-02-01,34991.0,574.0,1277.0,28,28,2,40.08967303929022,False,cold,E2020,6732219,85.26163513100212,5197.543336008529,0.016404218227544225,-4.771428571428571,29.864976958525347,2021-02-01,2021-02,13.742772657450075
Indiana,2021-03-01,24824.0,302.0,466.0,31,31,3,40.08967303929022,False,cold,E2020,6732219,44.8589090758931,3687.342910264803,0.012165646148888173,7.199999999999999,29.864976958525347,2021-03-01,2021-03,13.742772657450075
Indiana,2021-04-01,33928.0,299.0,293.0,30,30,4,40.08967303929022,False,transition,E2020,6732219,44.413290773814694,5039.645917638746,0.00881278000471587,10.69,29.864976958525347,2021-04-01,2021-04,13.742772657450075
Indiana,2021-05-01,23271.0,252.0,288.0,31,31,5,40.08967303929022,False,warm,E2020,6732219,37.4319373745863,3456.661169222213,0.010828928709552663,15.17741935483871,29.864976958525347,2021-05-01,2021-05,13.742772657450075
Indiana,2021-06-01,10231.0,164.0,230.0,30,30,6,40.08967303929022,False,warm,E2020,6732219,24.36046718028632,1519.7069495213984,0.016029713615482357,22.746666666666666,29.864976958525347,2021-06-01,2021-06,13.742772657450075
Indiana,2021-07-01,17372.0,265.0,155.0,31,31,7,40.08967303929022,False,warm,E2020,6732219,39.36295001692607,2580.4270479020365,0.015254432419986185,23.154838709677417,29.864976958525347,2021-07-01,2021-07,13.742772657450075
Indiana,2021-08-01,87267.0,1011.0,486.0,31,31,8,40.08967303929022,False,warm,E2020,6732219,150.1733678004236,12962.59078915882,0.01158513527450239,24.33225806451613,29.864976958525347,2021-08-01,2021-08,13.742772657450075
Indiana,2021-09-01,105881.0,1210.0,1167.0,30,30,9,40.08967303929022,False,warm,E2021,6732219,179.73271517162468,15727.503814121317,0.011427923801248572,20.776666666666664,29.864976958525347,2021-09-01,2021-09,13.742772657450075
Indiana,2021-10-01,60335.0,798.0,1025.0,31,31,10,40.08967303929022,False,transition,E2021,6732219,118.53446835285662,8962.126751966922,0.013226153973647136,15.561290322580644,29.864976958525347,2021-10-01,2021-10,13.742772657450075
Iowa,2020-04-01,6648.0,327.0,155.0,30,30,4,41.95646209273208,False,transition,E2019,3155070,103.64270840266619,2107.0847873422777,0.04918772563176895,8.556666666666667,36.10069124423963,2020-04-01,2020-04,12.950597461395423
Iowa,2020-05-01,12407.0,276.0,373.0,31,31,5,41.95646209273208,False,warm,E2019,3155070,87.47824929399347,3932.400865907888,0.02224550656887241,14.83548387096774,36.10069124423963,2020-05-01,2020-05,12.950597461395423
Iowa,2020-06-01,9522.0,120.0,181.0,30,30,6,41.95646209273208,False,warm,E2019,3155070,38.03402143217108,3017.999600642775,0.01260239445494644,22.546666666666667,36.10069124423963,2020-06-01,2020-06,12.950597461395423
Iowa,2020-07-01,15679.0,223.0,156.0,31,31,7,41.95646209273208,False,warm,E2019,3155070,70.67988982811792,4969.461850291753,0.014222845844760508,24.493548387096773,36.10069124423963,2020-07-01,2020-07,12.950597461395423
Iowa,2020-08-01,20386.0,255.0,248.0,31,31,8,41.95646209273208,False,warm,E2019,3155070,80.82229554336354,6461.346340968663,0.012508584322574316,23.074193548387097,36.10069124423963,2020-08-01,2020-08,12.950597461395423
Iowa,2020-09-01,24108.0,310.0,238.0,30,30,9,41.95646209273208,False,warm,E2020,3155070,98.25455536644195,7641.03490572317,0.012858802057408329,17.473333333333336,36.10069124423963,2020-09-01,2020-09,12.950597461395423
Iowa,2020-10-01,39263.0,597.0,358.0,31,31,10,41.95646209273208,False,transition,E2020,3155070,189.21925662505112,12444.414862427775,0.015205154980516007,9.13225806451613,36.10069124423963,2020-10-01,2020-10,12.950597461395423
Iowa,2020-11-01,102121.0,1397.0,710.0,30,30,11,41.95646209273208,False,cold,E2020,3155070,442.7793995061916,32367.269188956187,0.013679850373576444,6.29,36.10069124423963,2020-11-01,2020-11,12.950597461395423
Iowa,2020-12-01,51081.0,857.0,1465.0,31,31,12,41.95646209273208,False,cold,E2020,3155070,271.62630306142177,16190.132073139423,0.016777275307844404,-2.8225806451612905,36.10069124423963,2020-12-01,2020-12,12.950597461395423
Iowa,2021-01-01,37696.0,891.0,1010.0,31,31,1,41.95646209273208,False,cold,E2020,3155070,282.40260913387027,11947.75393255934,0.02363646010186757,-5.016129032258065,36.10069124423963,2021-01-01,2021-01,12.950597461395423
Iowa,2021-02-01,17057.0,339.0,570.0,28,28,2,41.95646209273208,False,cold,E2020,3155070,107.44611054588329,5406.219196404517,0.019874538312716187,-11.607142857142858,36.10069124423963,2021-02-01,2021-02,12.950597461395423
Iowa,2021-03-01,14937.0,224.0,272.0,31,31,3,41.95646209273208,False,cold,E2020,3155070,70.99684000671934,4734.284817769495,0.014996317868380531,5.922580645161291,36.10069124423963,2021-03-01,2021-03,12.950597461395423
Iowa,2021-04-01,13442.0,136.0,207.0,30,30,4,41.95646209273208,False,transition,E2020,3155070,43.10522428979389,4260.444300760363,0.01011754203243565,10.396666666666667,36.10069124423963,2021-04-01,2021-04,12.950597461395423
Iowa,2021-05-01,6580.0,79.0,105.0,31,31,5,41.95646209273208,False,warm,E2020,3155070,25.039064109512626,2085.5321751973806,0.012006079027355622,15.519354838709678,36.10069124423963,2021-05-01,2021-05,12.950597461395423
Iowa,2021-06-01,2437.0,56.0,83.0,30,30,6,41.95646209273208,False,warm,E2020,3155070,17.749210001679835,772.4075852516743,0.022979072630283134,23.89333333333333,36.10069124423963,2021-06-01,2021-06,12.950597461395423
Iowa,2021-07-01,4970.0,56.0,45.0,31,31,7,41.95646209273208,False,warm,E2020,3155070,17.749210001679835,1575.2423876490855,0.011267605633802818,24.106451612903225,36.10069124423963,2021-07-01,2021-07,12.950597461395423
Iowa,2021-08-01,25916.0,175.0,85.0,31,31,8,41.95646209273208,False,warm,E2020,3155070,55.466281255249484,8214.080828634547,0.006752585275505479,24.151612903225807,36.10069124423963,2021-08-01,2021-08,12.950597461395423
Iowa,2021-09-01,47310.0,447.0,295.0,30,30,9,41.95646209273208,False,warm,E2021,3155070,141.67672983483726,14994.912949633446,0.009448319594166138,21.066666666666666,36.10069124423963,2021-09-01,2021-09,12.950597461395423
Iowa,2021-10-01,34075.0,420.0,402.0,31,31,10,41.95646209273208,False,transition,E2021,3155070,133.11907501259876,10800.077335843578,0.012325752017608218,14.048387096774194,36.10069124423963,2021-10-01,2021-10,12.950597461395423
Kansas,2020-04-01,3979.0,95.0,125.0,30,30,4,38.43880632992502,False,transition,E2019,2913314,32.60891204998843,1365.7985373358313,0.023875345564212114,11.943333333333333,31.20241935483871,2020-04-01,2020-04,16.031593095642332
Kansas,2020-05-01,5287.0,53.0,81.0,31,31,5,38.43880632992502,False,warm,E2019,2913314,18.19234040683565,1814.7717685083037,0.01002458861358048,16.49032258064516,31.20241935483871,2020-05-01,2020-05,16.031593095642332
Kansas,2020-06-01,4670.0,59.0,58.0,30,30,6,38.43880632992502,False,warm,E2019,2913314,20.251850641571764,1602.9854660362735,0.012633832976445396,26.246666666666666,31.20241935483871,2020-06-01,2020-06,16.031593095642332
Kansas,2020-07-01,12992.0,110.0,85.0,31,31,7,38.43880632992502,False,warm,E2019,2913314,37.75768763682871,4459.52616161526,0.008466748768472906,26.338709677419356,31.20241935483871,2020-07-01,2020-07,16.031593095642332
Kansas,2020-08-01,15217.0,176.0,95.0,31,31,8,38.43880632992502,False,warm,E2019,2913314,60.412300218925935,5223.261206996568,0.011566011697443649,24.774193548387096,31.20241935483871,2020-08-01,2020-08,16.031593095642332
Kansas,2020-09-01,18543.0,352.0,227.0,30,30,9,38.43880632992502,False,warm,E2020,2913314,120.82460043785187,6364.916380451953,0.018982904600118644,19.926666666666666,31.20241935483871,2020-09-01,2020-09,16.031593095642332
Kansas,2020-10-01,25723.0,458.0,351.0,31,31,10,38.43880632992502,False,transition,E2020,2913314,157.20928125152318,8829.463628019499,0.01780507716829297,12.903225806451612,31.20241935483871,2020-10-01,2020-10,16.031593095642332
Kansas,2020-11-01,72514.0,1051.0,532.0,30,30,11,38.43880632992502,False,cold,E2020,2913314,360.75754278460886,24890.554193609067,0.014493752930468598,9.81,31.20241935483871,2020-11-01,2020-11,16.031593095642332
Kansas,2020-12-01,65621.0,1131.0,1192.0,31,31,12,38.43880632992502,False,cold,E2020,2913314,388.217679247757,22524.52018560306,0.01723533624906661,2.7483870967741937,31.20241935483871,2020-12-01,2020-12,16.031593095642332
Kansas,2021-01-01,51742.0,1017.0,1049.0,31,31,1,38.43880632992502,False,cold,E2020,2913314,349.0869847877709,17760.529760952646,0.01965521239998454,1.4258064516129034,31.20241935483871,2021-01-01,2021-01,16.031593095642332
Kansas,2021-02-01,18909.0,225.0,926.0,28,28,2,38.43880632992502,False,cold,E2020,2913314,77.23163380260418,6490.546504770856,0.011899095668729176,-3.825,31.20241935483871,2021-02-01,2021-02,16.031593095642332
Kansas,2021-03-01,7901.0,119.0,178.0,31,31,3,38.43880632992502,False,cold,E2020,2913314,40.84695298893288,2712.0317274416693,0.015061384634856347,9.880645161290323,31.20241935483871,2021-03-01,2021-03,16.031593095642332
Kansas,2021-04-01,6650.0,103.0,75.0,30,30,4,38.43880632992502,False,transition,E2020,2913314,35.35492569630325,2282.62384349919,0.015488721804511277,12.433333333333334,31.20241935483871,2021-04-01,2021-04,16.031593095642332
Kansas,2021-05-01,4732.0,71.0,94.0,31,31,5,38.43880632992502,False,warm,E2020,2913314,24.370871111043986,1624.2670717952133,0.015004226542688081,17.032258064516128,31.20241935483871,2021-05-01,2021-05,16.031593095642332
Kansas,2021-06-01,3792.0,70.0,79.0,30,30,6,38.43880632992502,False,warm,E2020,2913314,24.027619405254633,1301.6104683532226,0.018459915611814346,24.78666666666667,31.20241935483871,2021-06-01,2021-06,16.031593095642332
Kansas,2021-07-01,14747.0,299.0,105.0,31,31,7,38.43880632992502,False,warm,E2020,2913314,102.63226003101623,5061.932905275573,0.020275310232589678,25.41290322580645,31.20241935483871,2021-07-01,2021-07,16.031593095642332
Kansas,2021-08-01,36095.0,421.0,299.0,31,31,8,38.43880632992502,False,warm,E2020,2913314,144.50896813731717,12389.670320466657,0.011663665327607702,26.9,31.20241935483871,2021-08-01,2021-08,16.031593095642332
Kansas,2021-09-01,39959.0,270.0,495.0,30,30,9,38.43880632992502,False,warm,E2021,2913314,92.67796056312501,13715.994911636713,0.00675692584899522,23.436666666666667,31.20241935483871,2021-09-01,2021-09,16.031593095642332
Kansas,2021-10-01,25692.0,447.0,362.0,31,31,10,38.43880632992502,False,transition,E2021,2913314,153.43351248784032,8818.822825140029,0.017398411957029427,15.935483870967742,31.20241935483871,2021-10-01,2021-10,16.031593095642332
Kentucky,2020-03-01,628.0,168.0,11.0,31,31,3,37.751990303875296,False,cold,E2019,4467673,37.60346829322558,140.5653457627718,0.267515923566879,10.696774193548388,26.203225806451613,2020-03-01,2020-03,15.46610599078341
Kentucky,2020-04-01,4080.0,215.0,229.0,30,30,4,37.751990303875296,False,transition,E2019,4467673,48.12348620859226,913.2270871211927,0.05269607843137255,11.323333333333332,26.203225806451613,2020-04-01,2020-04,15.46610599078341
Kentucky,2020-05-01,4996.0,140.0,191.0,31,31,5,37.751990303875296,False,warm,E2019,4467673,31.33622357768798,1118.255521386637,0.02802241793434748,16.30322580645161,26.203225806451613,2020-05-01,2020-05,15.46610599078341
Kentucky,2020-06-01,5920.0,148.0,134.0,30,30,6,37.751990303875296,False,warm,E2019,4467673,33.12686492498444,1325.0745969993775,0.025,22.55,26.203225806451613,2020-06-01,2020-06,15.46610599078341
Kentucky,2020-07-01,14527.0,190.0,170.0,31,31,7,37.751990303875296,False,warm,E2019,4467673,42.52773199829083,3251.5808565219522,0.013079094100640187,25.664516129032258,26.203225806451613,2020-07-01,2020-07,15.46610599078341
Kentucky,2020-08-01,18245.0,248.0,198.0,31,31,8,37.751990303875296,False,warm,E2019,4467673,55.50988176619014,4083.78142267798,0.013592765141134557,23.55806451612903,26.203225806451613,2020-08-01,2020-08,15.46610599078341
Kentucky,2020-09-01,20444.0,251.0,241.0,30,30,9,37.751990303875296,False,warm,E2020,4467673,56.18137227142631,4575.983963016093,0.012277440813930738,20.13,26.203225806451613,2020-09-01,2020-09,15.46610599078341
Kentucky,2020-10-01,38379.0,420.0,311.0,31,31,10,37.751990303875296,False,transition,E2020,4467673,94.00867073306395,8590.378033486337,0.010943484718205268,14.67741935483871,26.203225806451613,2020-10-01,2020-10,15.46610599078341
Kentucky,2020-11-01,71822.0,629.0,423.0,30,30,11,37.751990303875296,False,cold,E2020,4467673,140.78917593118385,16075.93035569076,0.008757762245551502,10.393333333333334,26.203225806451613,2020-11-01,2020-11,15.46610599078341
Kentucky,2020-12-01,86220.0,889.0,715.0,31,31,12,37.751990303875296,False,cold,E2020,4467673,198.98501971831868,19298.637120487554,0.01031083275342148,3.041935483870968,26.203225806451613,2020-12-01,2020-12,15.46610599078341
Kentucky,2021-01-01,97620.0,1146.0,1122.0,31,31,1,37.751990303875296,False,cold,E2020,4467673,256.50937300021735,21850.301040385006,0.01173939766441303,1.7258064516129032,26.203225806451613,2021-01-01,2021-01,15.46610599078341
Kentucky,2021-02-01,41741.0,1291.0,892.0,28,28,2,37.751990303875296,False,cold,E2020,4467673,288.9647474199656,9342.895059687671,0.03092882297980403,0.5285714285714286,26.203225806451613,2021-02-01,2021-02,15.46610599078341
Kentucky,2021-03-01,22254.0,635.0,1453.0,31,31,3,37.751990303875296,False,cold,E2020,4467673,142.1321569416562,4981.116567841917,0.028534196099577604,10.016129032258064,26.203225806451613,2021-03-01,2021-03,15.46610599078341
Kentucky,2021-04-01,17251.0,325.0,411.0,30,30,4,37.751990303875296,False,transition,E2020,4467673,72.74480473391853,3861.2942352763957,0.018839487565938208,12.09,26.203225806451613,2021-04-01,2021-04,15.46610599078341
Kentucky,2021-05-01,14448.0,492.0,305.0,31,31,5,37.751990303875296,False,warm,E2020,4467673,110.12444285873205,3233.8982732174,0.0340531561461794,17.067741935483873,26.203225806451613,2021-05-01,2021-05,15.46610599078341
Kentucky,2021-06-01,6592.0,116.0,414.0,30,30,6,37.751990303875296,False,warm,E2020,4467673,25.964299535798613,1475.48847017228,0.017597087378640776,23.023333333333333,26.203225806451613,2021-06-01,2021-06,15.46610599078341
Kentucky,2021-07-01,18993.0,226.0,120.0,31,31,7,37.751990303875296,False,warm,E2020,4467673,50.58561806112488,4251.206388650199,0.011899120728689518,24.093548387096774,26.203225806451613,2021-07-01,2021-07,15.46610599078341
Kentucky,2021-08-01,92891.0,838.0,424.0,31,31,8,37.751990303875296,False,warm,E2020,4467673,187.56968112930377,20791.80817396439,0.009021326070340507,24.687096774193545,26.203225806451613,2021-08-01,2021-08,15.46610599078341
