region,epoch,cfr_cold,cfr_warm,confirmed_cold,confirmed_warm,deaths_cold,deaths_warm,months_cold,months_warm,cfr_ratio,lag
Austria,E2020,0.019601454678949602,0.010527390500391373,435835.0,88151.0,8543.0,928.0,5.0,5.0,1.861948094185438,28
Austria,E2021,0.0014646723544831624,0.0014874191126181924,3019788.0,836348.0,4423.0,1244.0,5.0,5.0,0.984707230166627,28
Azerbaijan,E2020,0.015200248009145337,0.015432211433160547,206444.0,109576.0,3138.0,1691.0,5.0,5.0,0.9849688798640505,28
Azerbaijan,E2021,0.007291930519415724,0.008975289787947826,260562.0,79886.0,1900.0,717.0,5.0,5.0,0.8124451345523633,28
Bahrain,E2020,0.00463375796178344,0.004698772030952506,62800.0,114498.0,291.0,538.0,5.0,5.0,0.9861636042904838,28
Bahrain,E2021,0.0002917447053738654,0.00035068430829889675,277640.0,105508.0,81.0,37.0,5.0,5.0,0.8319297398536701,28
Bangladesh,E2020,0.023206015392095714,0.019731832937905397,203611.0,791969.0,4725.0,15627.0,5.0,5.0,1.1760699305089046,28
Bangladesh,E2021,0.003007554222354844,0.00529908859168209,382038.0,114548.0,1149.0,607.0,5.0,5.0,0.56756066072867,28
Belarus,E2020,0.006174857270793687,0.011112654535352132,223325.0,129582.0,1379.0,1440.0,5.0,5.0,0.5556599686555469,28
Belarus,E2021,0.005202198935838627,0.008626825726731771,362539.0,70246.0,1886.0,606.0,5.0,5.0,0.6030258522226406,28
Belgium,E2020,0.016943056854888533,0.008144045051416422,453224.0,227651.0,7679.0,1854.0,5.0,5.0,2.0804227810529823,28
Belgium,E2021,0.001846692777620284,0.0027295708999356175,2490398.0,486157.0,4599.0,1327.0,5.0,5.0,0.6765505807758435,28
Bolivia,E2020,0.024934421451471876,0.0303932524071211,205860.0,130654.0,5133.0,3971.0,5.0,5.0,0.8203933266987172,28
Bolivia,E2021,0.0023321890576210704,0.007078502107586022,206244.0,388359.0,481.0,2749.0,5.0,5.0,0.3294749400613537,28
Bosnia and Herzegovina,E2020,0.04925712755989827,0.07262960213128357,119536.0,22897.0,5888.0,1663.0,5.0,5.0,0.6781963017071502,28
Bosnia and Herzegovina,E2021,0.026964020801747608,0.03232959556507497,122682.0,39685.0,3308.0,1283.0,5.0,5.0,0.8340352030532765,28
Botswana,E2020,0.013816662482516229,0.02020719147142083,111532.0,33206.0,1541.0,671.0,5.0,5.0,0.6837497680990072,28
Botswana,E2021,0.0031536765228937945,0.002287021154945683,42173.0,118932.0,133.0,272.0,5.0,5.0,1.3789450596353117,28
Brazil,E2020,0.021766019814540283,0.03127104920554321,7012628.0,7225629.0,152637.0,225953.0,5.0,5.0,0.6960437966591145,28
Brazil,E2021,0.006722717396775783,0.00601237918679324,4628783.0,8137045.0,31118.0,48923.0,5.0,5.0,1.1181459432137728,28
Brunei,E2021,0.000997674840454478,0.0005555622652447493,121282.0,82799.0,121.0,46.0,5.0,5.0,1.795793024234572,28
Bulgaria,E2020,0.043234905396685175,0.06191778862486367,289789.0,55929.0,12529.0,3463.0,5.0,5.0,0.6982630736157104,28
Bulgaria,E2021,0.016404719339486347,0.026930415306068583,536431.0,132601.0,8800.0,3571.0,5.0,5.0,0.6091521112112095,28
Burma,E2020,0.014733416547788872,0.05700188878478264,89728.0,268956.0,1322.0,15331.0,5.0,5.0,0.25847242717546826,28
Burma,E2021,0.0031027494305647723,0.015104570100697134,111514.0,67132.0,346.0,1014.0,5.0,5.0,0.2054179238389293,28
Canada,E2020,0.016043718402057337,0.010142900458729056,752818.0,306717.0,12078.0,3111.0,5.0,5.0,1.5817682986576087,28
Canada,E2021,0.005374223616523068,0.00989227608918739,1769744.0,554473.0,9511.0,5485.0,5.0,5.0,0.5432747295030802,28
Chile,E2020,0.02004291278129735,0.022154128939462003,491695.0,485282.0,9855.0,10751.0,5.0,5.0,0.9047032648435996,28
Chile,E2021,0.0036099774182187325,0.01080135684232339,965380.0,1775888.0,3485.0,19182.0,5.0,5.0,0.33421517971460896,28
China,E2021,0.007445619370001875,0.001683049727407897,1264099.0,484240.0,9412.0,815.0,5.0,5.0,4.423885550588599,28
Colombia,E2020,0.027266319519769284,0.01948985554873855,1332193.0,2263947.0,36324.0,44124.0,5.0,5.0,1.3990005955448988,28
Colombia,E2021,0.010486555094597928,0.011331966650857051,1082529.0,255119.0,11352.0,2891.0,5.0,5.0,0.9253958661981075,28
Costa Rica,E2020,0.014158231344751061,0.011459985113750364,106793.0,247208.0,1512.0,2833.0,5.0,5.0,1.235449366139506,28
Costa Rica,E2021,0.004009482174301299,0.003854461309533564,278839.0,305101.0,1118.0,1176.0,5.0,5.0,1.0402185551543373,28
Croatia,E2020,0.024046852228359634,0.017511788778329422,222316.0,48139.0,5346.0,843.0,5.0,5.0,1.3731808059561144,28
Croatia,E2021,0.008043534957094785,0.011812346812469772,628828.0,121991.0,5058.0,1441.0,5.0,5.0,0.6809430069055864,28
Cuba,E2020,0.007034632034632035,0.011690429111596767,68376.0,547713.0,481.0,6403.0,5.0,5.0,0.601742841728005,28
Cuba,E2021,0.0016270862861936305,0.003833381430066632,138284.0,232171.0,225.0,890.0,5.0,5.0,0.4244519664627656,28
Cyprus,E2020,0.006111535523300229,0.0039907624989871165,41888.0,49364.0,256.0,197.0,5.0,5.0,1.5314205054426013,28
Cyprus,E2021,0.0013693761839398257,0.0013975478486683648,306709.0,100891.0,420.0,141.0,5.0,5.0,0.9798420749920068,28
Czechia,E2020,0.017613157037494883,0.02561960751141939,1197230.0,94576.0,21087.0,2423.0,5.0,5.0,0.6874873875270805,28
Czechia,E2021,0.0031315357895385695,0.0052126482620217665,2303662.0,194335.0,7214.0,1013.0,5.0,5.0,0.6007571645212023,28
Denmark,E2020,0.008995185217315868,0.00193733153638814,184432.0,106848.0,1659.0,207.0,5.0,5.0,4.643079952172782,28
Denmark,E2021,0.0012152467606619576,0.004492215061856155,2714675.0,170072.0,3299.0,764.0,5.0,5.0,0.270522836491231,28
Dominican Republic,E2020,0.009060608230118766,0.0054596166399620205,125709.0,101106.0,1139.0,552.0,5.0,5.0,1.6595685791927315,28
Dominican Republic,E2021,0.0008759733744837105,0.0013210815254088013,196353.0,68126.0,172.0,90.0,5.0,5.0,0.6630729123341917,28
Ecuador,E2020,0.09317878449426571,0.031757005038520705,146836.0,160563.0,13682.0,5099.0,5.0,5.0,2.9341175082864845,28
Ecuador,E2021,0.003518774219411162,0.0068704250674200594,134706.0,342628.0,474.0,2354.0,5.0,5.0,0.5121625204963499,28
Egypt,E2020,0.06976399932329555,0.04061521458832197,94576.0,65148.0,6598.0,2646.0,5.0,5.0,1.7176814164452225,28
El Salvador,E2020,0.03268608414239482,0.03917050691244239,30900.0,28210.0,1010.0,1105.0,5.0,5.0,0.8344565010470208,28
El Salvador,E2021,0.007495276086500105,0.009823143405889885,47630.0,49984.0,357.0,491.0,5.0,5.0,0.7630221586713264,28
Estonia,E2020,0.01023453737723973,0.005398175130177232,101519.0,20933.0,1039.0,113.0,5.0,5.0,1.895925406351852,28
Estonia,E2021,0.002058868174479418,0.006508786862264056,362335.0,39946.0,746.0,260.0,5.0,5.0,0.3163213388375186,28
Ethiopia,E2020,0.017605506248867957,0.021953495921762774,110420.0,73929.0,1944.0,1623.0,5.0,5.0,0.8019454537723716,28
Ethiopia,E2021,0.00736201011559312,0.016605166051660517,104591.0,60162.0,770.0,999.0,5.0,5.0,0.44335660918349673,28
Finland,E2020,0.008019610707966038,0.003661295212331802,61599.0,42881.0,494.0,157.0,5.0,5.0,2.190375329734342,28
Finland,E2021,0.0034228417733054243,0.006125960307298336,724252.0,249920.0,2479.0,1531.0,5.0,5.0,0.5587437073706673,28
France,E2020,0.0157609570954087,0.007982768550053228,3290790.0,1489834.0,51866.0,11893.0,5.0,5.0,1.9743722991071322,28
France,E2021,0.0014500951353481474,0.0013153330623930585,18534646.0,6180944.0,26877.0,8130.0,5.0,5.0,1.102454714177038,28
Georgia,E2020,0.011868629671574179,0.017943867063053325,242825.0,244206.0,2882.0,4382.0,5.0,5.0,0.6614309852981387,28
Georgia,E2021,0.005196890907270804,0.007768543311193797,929017.0,143785.0,4828.0,1117.0,5.0,5.0,0.6689659436901813,28
Germany,E2020,0.02895699788657363,0.009932625880410526,2290120.0,608097.0,66315.0,6040.0,5.0,5.0,2.9153416463297623,28
Germany,E2021,0.002091337955245416,0.0016622548446158995,16545389.0,7719033.0,34602.0,12831.0,5.0,5.0,1.258133168941773,28
Greece,E2020,0.035729243710958036,0.011852371071612059,224438.0,251089.0,8019.0,2976.0,5.0,5.0,3.014522874375249,28
Greece,E2021,0.004856967677172907,0.002905008800643522,2288259.0,1506708.0,11114.0,4377.0,5.0,5.0,1.6719287308516877,28
Guatemala,E2020,0.03861691600209558,0.02231076003350264,85895.0,260278.0,3317.0,5807.0,5.0,5.0,1.7308651047345331,28
Guatemala,E2021,0.0071138837317753474,0.009107067385351112,227302.0,345446.0,1617.0,3146.0,5.0,5.0,0.7811388047065692,28
Honduras,E2020,0.025033910259888232,0.026856861780619773,92155.0,142310.0,2307.0,3822.0,5.0,5.0,0.9321234351346662,28
Honduras,E2021,0.01074845121604168,0.009982435088085424,45681.0,57501.0,491.0,574.0,5.0,5.0,1.076736399605597,28
Hungary,E2020,0.039257544462773256,0.024872915533379603,577112.0,53311.0,22656.0,1326.0,5.0,5.0,1.5783250021530204,28
Hungary,E2021,0.012466968552848292,0.009556802492748484,988452.0,157898.0,12323.0,1509.0,5.0,5.0,1.304512525220437,28
Iceland,E2021,0.0005003007760617991,0.00228287841191067,167899.0,20150.0,84.0,46.0,5.0,5.0,0.21915349212272286,28
India,E2020,0.016875442560561605,0.009187022746376871,4037583.0,16267294.0,68136.0,149448.0,5.0,5.0,1.8368782821634846,28
India,E2021,0.0062887008305872304,0.005821411293408209,8739961.0,2313013.0,54963.0,13465.0,5.0,5.0,1.0802708335877504,28
Indonesia,E2020,0.03739592563283333,0.02584366353674212,2533645.0,1101624.0,94748.0,28470.0,5.0,5.0,1.4470055911255493,28
Indonesia,E2021,0.007150452191212284,0.007016839510082218,437315.0,1768460.0,3127.0,12409.0,5.0,5.0,1.0190417182747422,28
Iran,E2020,0.01844763323465264,0.018739856768542673,1272792.0,2574993.0,23480.0,48255.0,5.0,5.0,0.9844063091036763,28
Iran,E2021,0.009234943623937647,0.010082180242384612,1237582.0,902285.0,11429.0,9097.0,5.0,5.0,0.9159669240106167,28
Iraq,E2020,0.008437881647607417,0.007985295447519343,378294.0,950998.0,3192.0,7594.0,5.0,5.0,1.0566774520820856,28
Iraq,E2021,0.005357507699525543,0.0041624316344804225,264302.0,247932.0,1416.0,1032.0,5.0,5.0,1.2871100765104329,28
Ireland,E2020,0.016318994483881695,0.0032725994176035196,174398.0,110921.0,2846.0,363.0,5.0,5.0,4.986554234563751,28
Ireland,E2021,0.0014045733460507717,0.004877938746623508,1013831.0,177329.0,1424.0,865.0,5.0,5.0,0.2879440310772685,28
Israel,E2020,0.006756548357994895,0.006303435497912807,518756.0,358376.0,3505.0,2259.0,5.0,5.0,1.0718834769122525,28
Israel,E2021,0.000967281117908326,0.001607648422939578,2590767.0,773179.0,2506.0,1243.0,5.0,5.0,0.6016745353686578,28
Italy,E2020,0.022678954757390287,0.012330701528459906,2905469.0,562985.0,65893.0,6942.0,5.0,5.0,1.8392266413266163,28
Italy,E2021,0.0029958292423935876,0.002109295039607753,9870389.0,5536921.0,29570.0,11679.0,5.0,5.0,1.4202988136504107,28
Japan,E2020,0.021446745665033726,0.00534361553018941,373763.0,916795.0,8016.0,4899.0,5.0,5.0,4.0135270855224725,28
Japan,E2021,0.002303478489991897,0.0013117121150049685,4842676.0,11294399.0,11155.0,14815.0,5.0,5.0,1.7560853968198442,28
Jordan,E2020,0.011369835055754495,0.020053587875743115,538970.0,95544.0,6128.0,1916.0,5.0,5.0,0.5669726098992731,28
Jordan,E2021,0.0030279151364429407,0.00530484047908871,829944.0,66543.0,2513.0,353.0,5.0,5.0,0.5707834473776844,28
Kazakhstan,E2020,0.02804301191692664,0.01787277443602984,147773.0,498076.0,4144.0,8902.0,5.0,5.0,1.5690351835020393,28
Kazakhstan,E2021,0.003341025544924479,0.00642600539413197,373538.0,183162.0,1248.0,1177.0,5.0,5.0,0.5199226175526401,28
Kenya,E2020,0.027524637394433248,0.015760910912180154,80873.0,78866.0,2226.0,1243.0,5.0,5.0,1.7463862049472023,28
Kenya,E2021,0.00646867517243844,0.0045070101122473725,27981.0,70113.0,181.0,316.0,5.0,5.0,1.4352475391303048,28
"Korea, South",E2020,0.016908212560386472,0.0042968227300435625,77004.0,134518.0,1302.0,578.0,5.0,5.0,3.9350500643565183,28
"Korea, South",E2021,0.0014715477201464292,0.000744203425855155,13009432.0,6112576.0,19144.0,4549.0,5.0,5.0,1.9773460710094042,28
Kosovo,E2020,0.01639156514394514,0.017189869926920072,69853.0,43514.0,1145.0,748.0,5.0,5.0,0.9535595797775787,28
Kosovo,E2021,0.0023235245619031915,0.0015216536442749918,66709.0,58489.0,155.0,89.0,5.0,5.0,1.5269733494511883,28
Kuwait,E2020,0.00631963607937689,0.005425093945184748,106177.0,155942.0,671.0,846.0,5.0,5.0,1.1648897038891146,28
Kuwait,E2021,0.00041608876560332873,0.0007559123141715561,216300.0,27781.0,90.0,21.0,5.0,5.0,0.5504458093917178,28
Kyrgyzstan,E2020,0.011126095751854349,0.010693259641956025,29660.0,83230.0,330.0,890.0,5.0,5.0,1.0404774712661096,28
Latvia,E2020,0.019954596813484125,0.01501611784388134,96469.0,24507.0,1925.0,368.0,5.0,5.0,1.3288785437718897,28
Latvia,E2021,0.0027822049275902276,0.006833811197102637,579756.0,92774.0,1613.0,634.0,5.0,5.0,0.4071234699562394,28
Lebanon,E2020,0.016098788135505665,0.008631420001224315,387172.0,98014.0,6233.0,846.0,5.0,5.0,1.8651378490702746,28
Lebanon,E2021,0.003716679292564642,0.0031378497549949067,450133.0,134487.0,1673.0,422.0,5.0,5.0,1.1844669384339834,28
Libya,E2020,0.019067666714352866,0.011873203396854423,97862.0,152023.0,1866.0,1805.0,5.0,5.0,1.6059412171280143,28
Libya,E2021,0.00687137642258965,0.012306239235513085,144367.0,35998.0,992.0,443.0,5.0,5.0,0.5583652561182443,28
Lithuania,E2020,0.016644879304667154,0.014230847728073918,200422.0,53897.0,3336.0,767.0,5.0,5.0,1.169633715624049,28
Lithuania,E2021,0.003401457726780515,0.009898842505866345,699994.0,101426.0,2381.0,1004.0,5.0,5.0,0.3436217643390842,28
Luxembourg,E2021,0.001475981751498345,0.0011471903558234495,134148.0,51430.0,198.0,59.0,5.0,5.0,1.2866057877891504,28
Malaysia,E2020,0.003576979920497401,0.017543348825055528,313952.0,1339425.0,1123.0,23498.0,5.0,5.0,0.20389379223815776,28
Malaysia,E2021,0.003020903589425277,0.004243094929507554,1730277.0,834061.0,5227.0,3539.0,5.0,5.0,0.7119575780445425,28
Mauritius,E2021,0.002796216597369125,0.002784133638414644,41127.0,187491.0,115.0,522.0,5.0,5.0,1.0043399349757367,28
Mexico,E2020,0.08406796430542078,0.058203213553939814,1313925.0,1151311.0,110459.0,67010.0,5.0,5.0,1.4443869877994076,28
Mexico,E2021,0.016409116331700068,0.010420113409254634,1852324.0,1586643.0,30395.0,16533.0,5.0,5.0,1.5747541017285183,28
Moldova,E2020,0.022768983339926458,0.032397671512602484,154201.0,32811.0,3511.0,1063.0,5.0,5.0,0.7027969072119726,28
Moldova,E2021,0.013775516012614274,0.014599915226298686,175674.0,84932.0,2420.0,1240.0,5.0,5.0,0.9435339725672222,28
Mongolia,E2021,0.000581629048564503,0.002091228751307018,328388.0,226661.0,191.0,474.0,5.0,5.0,0.27812789404362614,28
Montenegro,E2020,0.013776637347860093,0.018927840220615885,72877.0,23933.0,1004.0,453.0,5.0,5.0,0.7278504672104539,28
Montenegro,E2021,0.0048317340181105554,0.004147171416418545,88788.0,56424.0,429.0,234.0,5.0,5.0,1.1650673514438887,28
Morocco,E2020,0.011826159783114873,0.015782862095325274,277013.0,410762.0,3276.0,6483.0,5.0,5.0,0.7493038785796439,28
Morocco,E2021,0.005964196399375486,0.0036770490370327206,217129.0,171605.0,1295.0,631.0,5.0,5.0,1.6220062172976708,28
Mozambique,E2020,0.01365578554629299,0.012520562968378723,81211.0,54710.0,1109.0,685.0,5.0,5.0,1.0906686529017366,28
Nepal,E2020,0.016487435016797104,0.009363417375271285,106566.0,477817.0,1757.0,4474.0,5.0,5.0,1.760835211761498,28
Nepal,E2021,0.0025805518039745323,0.006535819430814524,165856.0,50950.0,428.0,333.0,5.0,5.0,0.3948321754129202,28
Netherlands,E2020,0.008493968811208272,0.0030232075639467677,934310.0,506085.0,7936.0,1530.0,5.0,5.0,2.809588369817215,28
Netherlands,E2021,0.0005332484201346149,0.0014275930588110465,5772169.0,414684.0,3078.0,592.0,5.0,5.0,0.37352970921470036,28
New Zealand,E2021,0.0014671608334859048,0.000892068671326578,808364.0,668110.0,1186.0,596.0,5.0,5.0,1.6446725242621942,28
Nigeria,E2020,0.008916611687558728,0.020273001461397346,100038.0,32161.0,892.0,652.0,5.0,5.0,0.4398269148521108,28
Nigeria,E2021,0.0038661573157822066,0.00987806030815767,43454.0,21158.0,168.0,209.0,5.0,5.0,0.39138830855177,28
North Macedonia,E2020,0.03121381411884205,0.053200302560962434,98450.0,27763.0,3073.0,1477.0,5.0,5.0,0.5867224924721813,28
North Macedonia,E2021,0.01673644212826438,0.015366430260047281,103427.0,45684.0,1731.0,702.0,5.0,5.0,1.0891561569624357,28
Norway,E2020,0.0056107091936420765,0.001466827885587425,75748.0,50449.0,425.0,74.0,5.0,5.0,3.825063082568231,28
Norway,E2021,0.0015700603997730836,0.015874769216202993,1198680.0,63371.0,1882.0,1006.0,5.0,5.0,0.09890288031214721,28
Oman,E2020,0.013620936048588782,0.017028955787056026,44784.0,121910.0,610.0,2076.0,5.0,5.0,0.7998691299053268,28
Pakistan,E2020,0.028602110567292404,0.020587059240945466,338961.0,355126.0,9695.0,7311.0,5.0,5.0,1.389324732228188,28
Pakistan,E2021,0.006566883971791435,0.007856739533758168,251413.0,123970.0,1651.0,974.0,5.0,5.0,0.8358281375595319,28
Panama,E2020,0.014373253015312504,0.010388894813550887,221453.0,112524.0,3183.0,1169.0,5.0,5.0,1.38352089161251,28
Panama,E2021,0.0028197291963600484,0.0016320776585125858,291872.0,211387.0,823.0,345.0,5.0,5.0,1.7276930308143814,28
Paraguay,E2020,0.038716939772003536,0.02947544922829115,202547.0,151482.0,7842.0,4465.0,5.0,5.0,1.313531796314141,28
Paraguay,E2021,0.011005867810442915,0.012987846627867169,67146.0,186944.0,739.0,2428.0,5.0,5.0,0.8473974266702802,28
Peru,E2020,0.041099722582700664,0.11749896319456328,514748.0,648627.0,21156.0,76213.0,5.0,5.0,0.34978795952986214,28
Peru,E2021,0.007467195903142637,0.008689324321411342,564335.0,1345329.0,4214.0,11690.0,5.0,5.0,0.859352882564498,28
Philippines,E2020,0.023728785816198757,0.01807103037367053,366559.0,1043272.0,8698.0,18853.0,5.0,5.0,1.3130842749714797,28
Philippines,E2021,0.013362978958863889,0.009693982337235571,890969.0,754695.0,11906.0,7316.0,5.0,5.0,1.3784818760743278,28
Poland,E2020,0.025414678818531627,0.03684428606944559,1958986.0,120670.0,49787.0,4446.0,5.0,5.0,0.6897861657742267,28
Poland,E2021,0.01122823285281875,0.011923208500191174,2937684.0,198772.0,32985.0,2370.0,5.0,5.0,0.9417123631310078,28
Portugal,E2020,0.018532044565084806,0.0062887049926015235,680443.0,218964.0,12610.0,1377.0,5.0,5.0,2.9468777096218077,28
Portugal,E2021,0.0014466058571111383,0.0015613060187890501,2648268.0,1423808.0,3831.0,2223.0,5.0,5.0,0.9265357589751217,28
Qatar,E2020,0.004387445156935539,0.002025004402183483,47408.0,34074.0,208.0,69.0,5.0,5.0,2.1666348735858194,28
Qatar,E2021,0.0005402396699626744,0.00013101771650677653,122168.0,68693.0,66.0,9.0,5.0,5.0,4.123409294305111,28
Romania,E2020,0.023596415278917836,0.10076377915050519,711464.0,83532.0,16788.0,8417.0,5.0,5.0,0.23417556862047817,28
Romania,E2021,0.007628123188051154,0.024106120799946132,1205539.0,460381.0,9196.0,11098.0,5.0,5.0,0.3164392666640997,28
Russia,E2020,0.023847571665465705,0.03999441365381288,2887967.0,2248339.0,68871.0,89921.0,5.0,5.0,0.5962725662610681,28
Russia,E2021,0.010916090565616314,0.019359880662290743,9205127.0,1907863.0,100484.0,36936.0,5.0,5.0,0.5638511288387599,28
Saudi Arabia,E2020,0.024926857811585722,0.01398596568776418,42725.0,144788.0,1065.0,2025.0,5.0,5.0,1.7822764883080857,28
Saudi Arabia,E2021,0.0012463092924227363,0.0045205955805646,202197.0,63266.0,252.0,286.0,5.0,5.0,0.27569581711334556,28
Serbia,E2020,0.00872043667207329,0.018047960170018935,553642.0,75521.0,4828.0,1363.0,5.0,5.0,0.483181289737085,28
Serbia,E2021,0.005267336517081665,0.005536326108032937,833818.0,455898.0,4392.0,2524.0,5.0,5.0,0.9514137018480574,28
Singapore,E2021,0.0007048573916490545,0.0007601182406152069,898054.0,674895.0,633.0,513.0,5.0,5.0,0.9272996673235645,28
Slovakia,E2020,0.01668536369710502,0.012941434525115156,648053.0,31913.0,10813.0,413.0,5.0,5.0,1.289297849069522,28
Slovakia,E2021,0.0036296853215007537,0.009450717554480988,1544211.0,77137.0,5605.0,729.0,5.0,5.0,0.3840645221462327,28
Slovenia,E2020,0.015996028572216554,0.010500454346582304,181295.0,29713.0,2900.0,312.0,5.0,5.0,1.5233653748918925,28
Slovenia,E2021,0.0022142824380514945,0.002450585689979905,632259.0,142823.0,1400.0,350.0,5.0,5.0,0.903572744713796,28
South Africa,E2020,0.02705453761898521,0.03992439574331018,1243747.0,822705.0,33649.0,32846.0,5.0,5.0,0.6776442602395186,28
South Africa,E2021,0.00784789994939637,0.013249886739697077,345825.0,796837.0,2714.0,10558.0,5.0,5.0,0.5922993987475995,28
Spain,E2020,0.015855241997927264,0.006417812544661452,2098675.0,1637318.0,33275.0,10508.0,5.0,5.0,2.470505625957582,28
Spain,E2021,0.0025044784945301496,0.00561595558318993,6497161.0,1550404.0,16272.0,8707.0,5.0,5.0,0.4459576749550387,28
Sri Lanka,E2020,0.006728179125580489,0.03437427628749395,82043.0,332487.0,552.0,11429.0,5.0,5.0,0.19573296814479657,28
Sri Lanka,E2021,0.018240183148360126,0.013792279192064062,120558.0,83670.0,2199.0,1154.0,5.0,5.0,1.3224923085123845,28
Sweden,E2020,0.010754837031670857,0.0027583135942805194,680531.0,161693.0,7319.0,446.0,5.0,5.0,3.899062475699452,28
Sweden,E2021,0.0027553671543826064,0.0152825997164514,1316340.0,89579.0,3627.0,1369.0,5.0,5.0,0.18029440052771328,28
Switzerland,E2020,0.012710546396851007,0.005198895999143712,446873.0,130797.0,5680.0,680.0,5.0,5.0,2.4448549074542956,28
Switzerland,E2021,0.0008529715525034658,0.0007405731213099916,2624941.0,486110.0,2239.0,360.0,5.0,5.0,1.151772226076277,28
Thailand,E2020,0.004704381453574134,0.013638341779793074,25083.0,1139728.0,118.0,15544.0,5.0,5.0,0.344937935236692,28
Thailand,E2021,0.004407095867153211,0.006637784291368133,1716323.0,800719.0,7564.0,5315.0,5.0,5.0,0.6639408082128038,28
Tunisia,E2020,0.038155557271954896,0.03577565793924633,194205.0,369525.0,7410.0,13220.0,5.0,5.0,1.0665228669379072,28
Tunisia,E2021,0.009862689818869397,0.007151370679380214,323137.0,146825.0,3187.0,1050.0,5.0,5.0,1.3791327930052373,28
Turkey,E2020,0.008846579407610607,0.011410222301966874,2941815.0,1616270.0,26025.0,18442.0,5.0,5.0,0.7753205129128509,28
Turkey,E2021,0.0032669007371873924,0.0035630934851635463,6827572.0,2405494.0,22305.0,8571.0,5.0,5.0,0.9168720244895403,28
US,E2020,0.014125268482889865,0.015401740229543345,21403133.0,8126744.0,302325.0,125166.0,5.0,5.0,0.9171215896626425,28
US,E2021,0.006429160614259612,0.005978907055209126,34168224.0,17206322.0,219673.0,102875.0,5.0,5.0,1.0753070009105097,28
Ukraine,E2020,0.02468584497687635,0.028916102255364756,1325699.0,350808.0,32726.0,10144.0,5.0,5.0,0.8537058265623066,28
Ukraine,E2021,0.011679362269149266,0.05031973358939261,2139586.0,244735.0,24989.0,12315.0,5.0,5.0,0.23210302273164804,28
United Arab Emirates,E2020,0.0030746772501254504,0.002242303899717686,328815.0,222093.0,1011.0,498.0,5.0,5.0,1.3712134427954048,28
United Arab Emirates,E2021,0.001030417120776776,0.0006247722184620191,151395.0,134449.0,156.0,84.0,5.0,5.0,1.649268469896628,28
United Kingdom,E2020,0.023089563495776476,0.005753848264989764,3345191.0,2506844.0,77239.0,14424.0,5.0,5.0,4.0128905790353775,28
United Kingdom,E2021,0.0020021727813271852,0.005216015204705919,12209236.0,2546580.0,24445.0,13283.0,5.0,5.0,0.38385102472876487,28
Uruguay,E2020,0.010392764111533668,0.023646570661459605,186957.0,102425.0,1943.0,2422.0,5.0,5.0,0.4395040727183468,28
Uruguay,E2021,0.0032947577004701772,0.0021617857807933027,85287.0,494036.0,281.0,1068.0,5.0,5.0,1.524090744671802,28
Uzbekistan,E2021,0.004634457189201715,0.0037875451422531487,51786.0,22706.0,240.0,86.0,5.0,5.0,1.2236044760234204,28
Venezuela,E2020,0.01762455464049997,0.012226301695202783,68484.0,165054.0,1207.0,2018.0,5.0,5.0,1.441527869986661,28
Venezuela,E2021,0.005016692868877073,0.009104510290468545,113222.0,54808.0,568.0,499.0,5.0,5.0,0.5510118291731756,28
Vietnam,E2021,0.0021004254417227677,0.002790388884660564,8643487.0,1090529.0,18155.0,3043.0,5.0,5.0,0.7527357399068314,28
West Bank and Gaza,E2020,0.013249802735750637,0.011747896491506588,188833.0,62990.0,2502.0,740.0,5.0,5.0,1.127844695033693,28
West Bank and Gaza,E2021,0.004281071056901747,0.006007159859801698,202753.0,106706.0,868.0,641.0,5.0,5.0,0.712661416845176,28
Zambia,E2020,0.020340195736054445,0.012391298308004334,117403.0,71986.0,2388.0,892.0,5.0,5.0,1.6414902805556226,28
Zimbabwe,E2020,0.034567535882172165,0.04523934771173067,87857.0,28515.0,3037.0,1290.0,5.0,5.0,0.7641033222326662,28
